time,MIROC4h,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,MIROC5,GFDL-ESM2M,FIO-ESM,CMCC-CMS,HadCM3,MIROC-ESM,HadGEM2-ES,CanESM2,MPI-ESM-P,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CESM1-FASTCHEM,GISS-E2-R-CC,BNU-ESM,CNRM-CM5-2,FGOALS-g2,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
1901-09-01,,2.44724879589e-05,5.37107748263e-06,2.27601570941e-05,2.27788367465e-05,1.35773257399e-05,1.27383063348e-05,4.45978333508e-05,6.36806662631e-06,3.43034940064e-05,1.07679786002e-05,2.35479075097e-05,7.88334166698e-06,2.55795036775e-05,1.72392140874e-05,9.34988097815e-07,9.68645726764e-06,2.68606200604e-05,1.97075253139e-05,2.03972370798e-05,7.89861414887e-06,1.62718647016e-05,3.11212986465e-05,1.90579477627e-05,1.9215697244e-05,1.64899163682e-05,1.43032053757e-05,,2.63256047173e-05,8.28092652227e-06,9.35798207138e-06,8.46935406246e-06,6.52348708741e-06,2.96983231252e-06,1.37078631587e-05,1.17922277951e-05,2.35908260947e-05,4.52436689946e-05,8.5446430262e-06,1.87570273327e-05,2.26669749092e-05,1.81491274946e-05,3.68813820349e-05,4.92137405672e-06,3.02663570926e-06,7.1075582777e-06,8.81717102554e-06,1.72636671989e-05
1901-10-01,,1.91556555906e-05,3.28785856384e-05,3.6613085399e-05,5.03680866814e-06,2.2397849231e-05,3.65592581147e-05,2.35786661506e-05,2.62330411639e-05,1.22792471908e-05,2.64652195862e-05,4.5006858727e-06,2.4171266289e-05,3.27833652623e-05,7.48344131612e-06,2.74911593806e-05,2.16625978783e-05,4.98966878305e-05,4.61068634512e-05,5.29602153468e-05,1.27788582176e-05,4.55830323972e-05,5.69185559774e-05,4.13556031668e-05,5.17077850317e-05,2.55879600041e-05,2.55331806871e-05,,3.86621513091e-05,4.15137110394e-05,1.83221887482e-05,3.18567796317e-05,2.85554829418e-05,1.81284058272e-05,2.29552344808e-05,4.00169289681e-05,2.70806194142e-05,5.05045762198e-05,5.16250115652e-05,4.68013957808e-05,3.84845223683e-05,1.87207185934e-05,4.49608277601e-05,1.87708064914e-05,2.44788220265e-05,2.26101555329e-05,2.67845238947e-05,2.89440653056e-05
1901-11-01,,5.85089333288e-05,3.80731637831e-05,4.16096257823e-05,4.71796344027e-05,7.54127175039e-05,5.72435647579e-05,4.34130064345e-05,4.33842862246e-05,3.27615218339e-05,5.35270591648e-05,5.3563531704e-05,7.13486037317e-05,5.60170012271e-05,3.97472704727e-05,2.70621043715e-05,5.83497288181e-05,4.99287845222e-05,5.9516344406e-05,8.40579817805e-05,8.10768193332e-05,7.09763623854e-05,6.00226672153e-05,4.42612044935e-05,4.05090132113e-05,2.29806433763e-05,5.85978685173e-05,,2.35797052124e-05,2.63615620497e-05,2.06298211197e-05,5.89660337157e-05,5.36322868356e-05,4.38365721038e-05,5.37526996959e-05,3.48034643594e-05,2.8177462112e-05,7.14585253155e-05,6.04464762546e-05,5.41324882198e-05,5.17418996727e-05,1.91128813943e-05,4.32204268463e-05,5.24681709066e-05,5.27515827733e-05,5.16127528889e-05,6.2841769856e-05,3.74885086895e-05
1901-12-01,,7.17475897026e-05,4.89994074e-05,2.72860663131e-05,4.26551750024e-05,7.17469414061e-05,7.95762956841e-05,5.76165088985e-05,4.08992392901e-05,9.893369291e-05,5.53980289191e-05,3.86725925637e-05,2.1273294364e-05,2.25192353027e-05,6.57758401108e-05,1.80704581648e-05,4.60056175639e-05,1.82173740151e-05,5.89922223151e-05,6.10650881754e-05,7.18023581915e-05,5.78503847464e-05,3.76506157409e-05,6.97767267815e-05,2.89375081795e-05,4.26786974651e-05,4.91856077144e-05,,7.47083855146e-05,6.14475720795e-05,3.27579234636e-05,2.99646449873e-05,5.84348674693e-05,4.83144466822e-05,5.51767755314e-05,4.46165211846e-05,9.91534250109e-05,3.03436624043e-05,3.48178689364e-05,5.43272696978e-05,3.57558794614e-05,4.33690213196e-05,5.08622907963e-05,7.87601602497e-05,2.6759889384e-05,5.25965055983e-05,4.93116730164e-05,6.08587657975e-05
1902-01-01,,2.57358397968e-05,5.36749624709e-05,5.48546854588e-05,5.59984226311e-05,2.75525001901e-05,7.33289343771e-05,7.66466454869e-05,6.30237227976e-06,6.38820230961e-05,4.96251077926e-05,4.37068562557e-05,3.90180282661e-05,6.04928997659e-05,4.46810499333e-05,3.94748910497e-05,4.23405927178e-05,4.4208093459e-05,4.81494152329e-05,5.4953370333e-05,6.22019944179e-05,4.78438304344e-05,5.40461736819e-05,3.29366836619e-05,4.31124951521e-05,3.49345973886e-05,3.41986733934e-05,,5.13514466887e-05,3.34880242008e-05,5.13563751156e-05,2.82564751355e-05,2.33498825537e-05,4.47369334135e-05,7.31148096565e-05,4.72596172661e-05,0.000102870793247,7.73474433421e-05,3.87963118101e-05,6.39141738551e-05,4.02918481465e-05,4.77356990511e-05,7.49559805134e-05,4.49324543297e-05,8.10778662439e-05,5.88383737652e-05,2.39285485501e-05,4.26099959716e-05
1902-02-01,,8.22690706281e-05,3.93313543251e-05,2.78527071487e-05,3.95605700942e-05,2.44559977445e-05,0.000109026025893,2.99382472544e-05,3.41554596162e-05,6.37981708375e-05,1.63772326362e-05,7.23483050024e-05,5.25020162708e-05,3.96813830624e-05,5.00834222683e-05,4.87676535548e-05,2.91372823747e-05,3.43687036158e-05,6.62337280811e-06,3.77311795319e-05,7.46478050132e-05,2.46575655092e-05,2.62096218648e-05,3.56621807845e-05,5.69924887815e-05,1.56002590136e-05,2.86795686374e-05,,2.26365849298e-05,4.77694557048e-05,2.82340222839e-05,3.26178069632e-05,3.02963427998e-05,3.93858825115e-05,4.99470491195e-05,4.48250914739e-05,8.10895695395e-05,4.31035969086e-05,2.1011849185e-05,3.54705086595e-05,3.55206832789e-05,4.07174597967e-05,4.65688518716e-05,3.67406864825e-05,2.02460336844e-05,6.63805890196e-05,2.46627412707e-05,4.40236391307e-05
1902-03-01,,4.97520857477e-05,3.63685273788e-05,4.45814125669e-05,4.35677772475e-05,4.39411849382e-05,5.43784870388e-05,4.04487596825e-05,3.72475368143e-05,4.82610452309e-05,3.47565343353e-05,4.04059156153e-05,5.75735898955e-05,5.1791160959e-05,1.69429437457e-05,2.763709056e-05,2.37938573613e-05,3.3133739089e-05,2.55501641236e-05,2.07424503174e-05,4.91094545093e-05,4.69576871092e-05,2.50273490868e-05,3.49511961354e-05,3.25446844221e-05,4.15502699337e-05,3.19948269949e-05,,4.17208832115e-05,5.96821191721e-05,3.18057372624e-05,3.83986740157e-05,3.6226087559e-05,3.07498195677e-05,2.60825043915e-05,1.74580202573e-05,4.30619187076e-05,5.09412488035e-05,4.47158064162e-05,5.00421935742e-05,2.81493054975e-05,4.13701921692e-05,3.34050720312e-05,3.4291177144e-05,2.1912595349e-05,3.70158458411e-05,3.83651798378e-05,1.78384031844e-05
1902-04-01,,3.86553046632e-05,2.34379706236e-05,2.62335455545e-05,3.98726393541e-05,3.94568732089e-05,3.38855234077e-05,3.49011596492e-05,4.12616981672e-05,2.13364492993e-05,4.48047847472e-05,1.48500308266e-05,2.95790186751e-05,4.26244879734e-05,3.27723400135e-05,3.00418549419e-05,3.18050365881e-05,2.64660460484e-05,3.81280688732e-05,2.59772567877e-05,6.04144387277e-05,3.49433051633e-05,3.48168208802e-05,3.55466603044e-05,4.66536121166e-05,2.74547377502e-05,2.30097820068e-05,,4.88703721423e-05,3.94497183152e-05,3.25239349877e-05,2.7636858301e-05,3.26263620991e-05,2.8459987675e-05,4.02326360381e-05,2.17777271985e-05,2.19963086541e-05,4.25775520809e-05,2.90435680199e-05,4.74422030103e-05,3.83146842561e-05,2.34303533077e-05,1.80126902194e-05,3.56031196134e-05,4.30823276821e-05,4.50041344655e-05,3.33311749273e-05,1.64712005267e-05
1902-05-01,,3.3874658584e-05,3.18293118869e-05,2.94942105086e-05,1.94723390905e-05,3.10501366888e-05,3.74858134213e-05,3.35612783342e-05,2.88827835296e-05,3.00396007636e-05,3.05237498694e-05,2.34134716872e-05,2.45753318138e-05,3.09406604434e-05,4.62732992933e-05,2.97458826416e-05,1.8282991135e-05,5.3397657965e-05,1.56852867477e-05,2.2550656098e-05,3.75299559285e-05,2.71978902856e-05,3.10162640138e-05,2.75138253932e-05,2.85825440187e-05,1.58052062769e-05,3.181094122e-05,,3.11992042392e-05,1.59701921802e-05,2.0264044133e-05,2.41073787168e-05,1.61886893011e-05,2.31644487485e-05,2.87784425745e-05,4.34874211237e-05,3.09730670172e-05,4.01510707369e-05,2.21297712869e-05,2.636384735e-05,4.93193408602e-05,4.92419158469e-05,3.94681064411e-05,3.43824322044e-05,8.87513982932e-06,1.84333679499e-05,3.04928390203e-05,3.00747717322e-05
1902-06-01,,2.813701202e-05,4.14788770459e-05,3.65226325236e-05,1.12067567215e-05,1.97512437505e-05,3.19126162443e-05,2.3243396676e-05,1.33890474293e-05,5.61647902335e-05,2.08789351421e-05,1.26571716767e-05,3.05547179388e-05,4.79826120292e-05,2.34222846172e-05,4.53699331783e-06,1.48184275763e-05,4.53296191284e-05,1.50510565039e-05,1.77366611638e-05,1.97008058573e-05,2.50323942555e-05,2.7422173783e-05,2.41490053491e-05,1.98153229828e-05,2.64566506946e-05,2.30403810032e-05,,2.02418513612e-05,2.87049533654e-05,3.21523993847e-06,3.11531121172e-05,2.77477857367e-05,3.44777103389e-05,3.21688376971e-05,3.09356017851e-05,5.05847220969e-05,3.82578339321e-05,9.20933260886e-06,2.35361224933e-05,4.56889840734e-05,2.70588125637e-05,3.33601042068e-05,2.35879779211e-05,1.17038034172e-05,1.38246013583e-05,1.21504399128e-05,2.28955396145e-05
1902-07-01,,8.38037777027e-06,1.19819687175e-05,1.77754158699e-05,1.13363836749e-05,1.23298375646e-05,1.63670890212e-05,1.33374838957e-05,9.3985762201e-06,4.62885551921e-05,1.48458619688e-06,3.16682146793e-06,1.29642530477e-05,2.02465450911e-05,1.65074057544e-05,2.09164241249e-06,6.78253506462e-06,2.03831768886e-05,4.81980282271e-06,3.67328095005e-05,1.65025753271e-05,1.79523198767e-05,1.91708900275e-05,7.82547935469e-06,1.98601885081e-05,2.20484375446e-05,6.83174364792e-06,,1.64297310191e-05,4.36155278294e-06,4.37487756578e-06,2.44368437312e-05,1.49472208677e-05,1.88238283272e-05,4.48147761472e-05,3.49855703424e-05,3.80471553096e-05,2.77658886088e-05,4.23772972562e-06,3.92308561484e-06,4.68377912739e-05,2.88493060704e-06,3.54921562575e-05,1.08121530502e-05,1.09158060163e-06,1.10998209233e-05,5.74242614704e-06,8.21923170386e-06
1902-08-01,,1.78311969583e-06,1.30373914544e-05,3.33588728836e-05,1.34593166922e-05,1.45181515513e-05,7.85903415211e-06,1.94810181191e-05,3.02567649683e-06,3.9420755608e-05,6.96082471155e-07,6.83289227178e-06,7.60716253093e-06,2.78115519775e-05,1.10910515234e-05,1.22736242614e-06,2.00229435275e-06,1.95921553313e-05,4.24211942855e-06,3.65242757615e-05,3.26845945889e-06,1.03739704764e-05,3.14496350863e-05,2.91633815724e-06,3.16214810583e-05,8.33566865009e-06,8.22048257292e-06,,7.20655910119e-06,3.14602948492e-06,6.57949142266e-06,1.21115462402e-05,1.42850175822e-05,9.17448665187e-06,2.5426881557e-05,4.94848573756e-05,4.68078450164e-05,3.84281622159e-05,4.26247898133e-06,2.32914316287e-06,4.06924289678e-05,9.93693912018e-06,3.7972900221e-05,8.08072218206e-06,4.92413446856e-06,9.22220393217e-06,7.72281274521e-06,4.34286527052e-06
1902-09-01,,7.49944434747e-06,2.00873285562e-05,4.04035797601e-05,2.18227072946e-05,1.01146826334e-05,3.30011353071e-05,3.02715127223e-05,7.07194172437e-06,2.8131229495e-05,8.02172405115e-06,7.78725923283e-06,3.82956017607e-06,2.2455914242e-05,1.82183139259e-05,1.36889578628e-05,5.26406388371e-06,1.42653580042e-05,1.4753865424e-05,1.94322574411e-05,2.35831948279e-05,1.95768071308e-05,1.489180983e-05,1.09300985779e-05,1.66319655869e-05,1.86587664454e-05,2.65575427723e-05,,1.78389907823e-05,2.98871145787e-06,8.19139279038e-06,3.07356149798e-05,1.43215899016e-05,1.40275650627e-05,3.35488087921e-05,9.82060259484e-06,2.36478515944e-05,2.69157311604e-05,1.08345360559e-05,8.26638780487e-06,2.17116867987e-05,2.59237720976e-05,2.56108413055e-05,1.20336262626e-05,2.99797628443e-05,7.65168473923e-06,2.30296505833e-05,1.03669423082e-05
1902-10-01,,5.42449873873e-05,2.641102925e-05,5.05742963242e-05,1.33235041426e-05,2.13827905403e-05,1.13976514967e-05,3.08244397664e-05,1.2407785609e-05,2.90261524545e-05,5.09969666469e-05,3.00537195168e-05,4.17759301074e-05,4.92822384786e-05,4.04061321335e-05,1.88216871071e-05,1.49037911723e-05,2.30707045505e-05,2.51721972203e-05,2.9388069e-05,4.04233835676e-05,2.33439143449e-05,5.52236216511e-05,4.35465983375e-05,1.14657153366e-05,2.04544106082e-05,2.65333484484e-05,,1.87480870909e-05,1.62307514984e-05,2.09570745028e-05,6.75151069588e-06,3.15667116126e-05,1.52328558443e-05,3.81285342701e-05,4.25874546295e-05,2.19003764869e-05,4.26607736125e-05,3.28359660216e-05,3.53751493256e-05,3.79695866665e-05,7.14506084402e-06,4.71063133697e-05,8.68874849402e-06,3.27325938088e-05,2.79229841129e-05,4.80244010153e-05,3.23056391966e-05
1902-11-01,,5.82537813898e-05,5.51166589871e-05,1.7173638696e-05,2.60359729327e-05,4.90836067305e-05,4.43592427473e-05,6.14111561195e-05,3.80658694515e-05,5.52188344348e-05,4.89583720818e-05,4.6533423847e-05,3.39665986498e-05,5.50866030781e-05,4.5530798213e-05,2.26816385472e-05,4.13151540238e-05,5.84472420867e-05,6.23928110622e-05,5.72148424377e-05,4.5933185902e-05,4.8297082858e-05,5.35857149468e-05,5.90476490995e-05,7.79383344707e-05,5.041227489e-05,4.59574749974e-05,,8.07315933858e-05,4.28934472438e-05,5.32501667294e-05,4.91249593584e-05,6.53429503927e-05,4.79692225023e-05,4.56027191376e-05,3.55817411825e-05,5.1844082797e-05,5.39036452232e-05,1.09381548782e-05,4.58573376818e-05,4.671048949e-05,3.57750264985e-05,2.9997466432e-05,1.35408517963e-05,5.75180511944e-05,2.70638128443e-05,4.57054144742e-05,5.43207104168e-05
1902-12-01,,6.3811747991e-05,3.15460245128e-05,3.23191493408e-05,3.88522365392e-05,6.15035884645e-05,7.10586974795e-05,3.39449965395e-05,4.37318500796e-05,4.86402739625e-05,2.59027335254e-05,5.25530897903e-05,6.63032426798e-05,9.29111667596e-05,9.18716899053e-05,2.15820205085e-05,9.99143336561e-05,9.49660641449e-05,7.352160721e-05,1.75698053984e-05,7.77724653744e-05,4.57928142987e-05,3.49507316666e-05,4.94980198103e-05,5.43902295552e-05,6.45225843229e-05,5.93576890158e-05,,5.54952703399e-05,2.82336222881e-05,5.07915555318e-05,7.11341472717e-05,6.16421012865e-05,6.41278601658e-05,6.68573854091e-05,8.82998631369e-05,0.000100906683656,3.8435799519e-05,3.31752066813e-05,4.61044921524e-05,5.96561089878e-05,7.55839612663e-05,6.09824951804e-05,3.72459398932e-05,1.90994713064e-05,4.978158769e-05,3.95096450423e-05,4.78099794861e-05
1903-01-01,,5.60533590033e-05,7.84221888569e-05,2.08556427879e-05,3.66866273998e-05,2.95859153488e-05,5.67499761625e-05,4.10141190514e-05,4.84630380318e-05,4.81479883698e-05,6.13298681553e-05,3.85589893085e-05,3.87569793799e-05,4.68975122149e-05,3.91368280231e-05,1.57946644971e-05,6.51302482977e-05,7.96704839948e-05,6.18835319156e-05,2.30199546536e-05,0.000100169977183,5.73350744435e-05,4.03863183844e-05,4.43858625658e-05,4.53384849e-05,3.34873132883e-05,3.48406132605e-05,,5.54399636593e-05,5.49560245418e-05,3.82048274787e-05,3.65250594898e-05,2.60338632643e-05,4.0983016523e-05,2.53162868648e-05,6.59099156337e-05,8.12227269004e-05,9.007409675e-05,6.38800266643e-05,5.97077894002e-05,4.59799693241e-05,3.91803311816e-05,1.91028568111e-05,4.26952137786e-05,4.04923008275e-05,7.49080990707e-05,1.64703100381e-05,7.06282094235e-05
1903-02-01,,5.5318985644e-05,3.94749043239e-05,2.61129229102e-05,3.36946043353e-05,2.5813388523e-05,5.37571580935e-05,3.42130004096e-05,3.22882285673e-05,4.83071569154e-05,1.99114283965e-05,3.22504637855e-05,3.43405313158e-05,7.11717396024e-05,1.17645104183e-05,4.02846977002e-05,5.095527042e-05,9.48765744397e-05,7.64334298848e-05,2.37271600364e-05,9.29949424365e-05,7.55113117884e-05,2.62193970533e-05,4.02535116943e-05,2.69792147568e-05,6.57151586075e-06,5.76413911923e-05,,5.10002566645e-05,1.85346343642e-05,2.26695833135e-05,3.4473301743e-05,3.38260475701e-05,3.23115570306e-05,2.20623039638e-05,3.24035114166e-05,6.65300993811e-05,3.48442380571e-05,6.05864850513e-05,6.29299316383e-05,2.16665752077e-05,2.96831650043e-05,5.74012477728e-05,5.34479877388e-05,3.44606391341e-05,3.07855250347e-05,5.41736468828e-05,3.26490032531e-05
1903-03-01,,3.36065494637e-05,4.09730266386e-05,2.21145623982e-05,3.80233826218e-05,4.98835579492e-05,8.37353010866e-05,3.30051174387e-05,3.0461596604e-05,3.62221152803e-05,4.40042547e-05,2.89967657409e-05,3.37171430666e-05,3.48191576038e-05,2.13204870566e-05,2.35469392335e-05,4.14066733613e-05,4.18066407812e-05,4.14679965377e-05,3.17237029132e-05,9.16089605501e-05,4.31289989592e-05,2.67358889687e-05,3.91148289257e-05,3.23984792077e-05,1.58967023993e-05,3.89933492919e-05,,4.89031537305e-05,3.54704752681e-05,2.78373200217e-05,3.10646963304e-05,2.24653303178e-05,3.32783956007e-05,3.13572176583e-05,3.38754292291e-05,1.74142090145e-05,7.63230032784e-05,2.34938806898e-05,2.69469947593e-05,2.06045052854e-05,3.96416481592e-05,3.27518031706e-05,3.02080479742e-05,4.44886342112e-05,4.75931569651e-05,4.47556724491e-05,2.18110378614e-05
1903-04-01,,2.81679792048e-05,3.09183567965e-05,2.4497683512e-05,3.1613314095e-05,2.81306916905e-05,3.2584776333e-05,2.29447373256e-05,3.29234259577e-05,3.47118419692e-05,2.70712942741e-05,3.83155947323e-05,4.19550450585e-05,4.05703162544e-05,2.39813425911e-05,3.54895655879e-05,3.57994952197e-05,5.39644090168e-05,3.69406114333e-05,3.8004362428e-05,3.75091561485e-05,1.64383234824e-05,2.55731522581e-05,3.20597941431e-05,3.16375904327e-05,1.79544503676e-05,3.18061000014e-05,,3.21588809175e-05,3.17726116918e-05,1.50218636463e-05,2.34694571191e-05,4.61010982917e-05,3.15569956607e-05,2.74707622884e-05,2.88557253422e-05,2.39529613585e-05,4.31640134507e-05,3.45735938481e-05,2.74433331621e-05,3.52180950737e-05,2.52977348455e-05,2.49327305823e-05,1.39287149068e-05,4.04328536552e-05,2.67029951959e-05,2.04873141532e-05,2.65864926754e-05
1903-05-01,,3.24290247244e-05,3.68190786893e-05,1.80608583769e-05,3.68323200746e-05,1.60408568869e-05,2.00951562571e-05,3.40494235778e-05,4.86859507873e-05,4.49920074364e-05,2.77270674771e-05,1.04284055245e-05,2.99422793822e-05,5.25839698942e-05,2.80373596719e-05,4.00724877441e-05,3.64005369707e-05,5.5315391884e-05,2.35457703345e-05,4.09325743931e-05,2.77835929107e-05,3.38025337078e-05,2.10291419838e-05,2.73531813946e-05,2.18782024604e-05,2.40481211663e-05,3.87178223329e-05,,2.73662984854e-05,1.3590758499e-05,9.47544691599e-06,2.29013073684e-05,1.51035890497e-05,2.71297964976e-05,2.56529006128e-05,3.46482268204e-05,4.4784480815e-05,3.57473627987e-05,2.32807532484e-05,3.55140533169e-05,3.62288288519e-05,3.33580815095e-05,3.04674628448e-05,3.57374046871e-05,2.74205680766e-05,2.72539456741e-05,2.10818235549e-05,1.87575255582e-05
1903-06-01,,2.94346100093e-05,2.50882236027e-05,3.71603128286e-05,2.76211560413e-05,8.05823184338e-06,2.13876268807e-05,2.08629320176e-05,2.36400370947e-05,4.94782099243e-05,2.41850654588e-05,2.0596299449e-05,1.15681506161e-05,6.16359652451e-05,2.67663330305e-05,4.45752456082e-05,1.75046148898e-05,5.85083389784e-05,1.82307659465e-05,5.2597663796e-05,1.96677508635e-05,2.51943679723e-05,2.80825737112e-05,3.03481393126e-05,3.35332763118e-05,2.40790447211e-05,2.97155004535e-05,,1.06432178395e-05,2.62703924818e-05,5.88865006677e-06,3.30357222992e-05,1.5623397239e-05,2.92465681468e-05,3.237817833e-05,3.95117439969e-05,3.08587532648e-05,4.37436305533e-05,2.45115532152e-05,1.60226312411e-05,3.35947462039e-05,1.38098750453e-05,3.89322847999e-05,1.5475852706e-05,1.54919310376e-05,2.12179463623e-05,2.93128522268e-05,1.91005043749e-05
1903-07-01,,1.00737827473e-05,1.38862573121e-05,3.99848455725e-05,1.34538527209e-05,1.12180179348e-06,2.68933899254e-05,1.72288448084e-05,1.03463468027e-05,3.61002712755e-05,8.07334185857e-06,1.49392792234e-05,1.10360136854e-05,4.98013350374e-05,1.84410301569e-05,3.56326907718e-06,1.22150178872e-05,3.38809444656e-05,7.27140300711e-06,5.3850439599e-05,9.35355541666e-06,2.78085769241e-05,2.06969306722e-05,3.90387093982e-05,3.11925501693e-05,1.77095714731e-05,6.29269094144e-06,,6.38305657924e-06,1.78116642928e-05,1.02900385777e-05,1.30346440073e-05,2.78131269198e-05,1.8298524329e-05,2.57947848513e-05,3.27481972514e-05,3.16705194412e-05,2.57007174203e-05,6.81211581934e-06,1.56417225656e-05,5.44938409348e-05,2.68780622326e-06,2.5693660073e-05,3.4566692193e-06,9.70069233322e-06,2.52772338821e-05,2.42253565678e-05,7.33618970465e-06
1903-08-01,,6.76702280717e-06,1.08358108832e-05,2.70964344509e-05,1.49334510115e-05,1.14167926565e-05,1.24491738234e-05,2.11191895817e-05,5.46651320262e-06,3.14597920199e-05,2.26211868369e-06,5.76886360856e-06,6.96125623238e-06,3.20474362611e-05,3.90132564852e-06,1.78076097786e-06,4.97904290856e-06,1.86625642982e-05,1.00131183051e-05,3.75438939197e-05,8.37913141443e-06,1.80469557381e-05,1.97079629894e-05,9.22198439923e-06,1.91359332449e-05,1.13686252705e-05,7.36946794911e-06,,1.12238287164e-05,8.44777969178e-06,2.20934919988e-06,1.06276246843e-05,1.18280057499e-05,1.06000480571e-05,1.66299014882e-05,3.93890410351e-05,3.86464432571e-05,3.98456134765e-05,4.37678744643e-06,6.48252762674e-06,3.32059233301e-05,4.73362389561e-06,2.52989258342e-05,7.53558560973e-06,5.78398712578e-06,7.9376722819e-06,1.39832228494e-05,5.57990827444e-06
1903-09-01,,1.19486994298e-05,1.82200389613e-05,4.67476231734e-05,1.70423656527e-05,7.08962058443e-06,1.58243641332e-05,1.21642852069e-05,4.67532493076e-06,1.28639358991e-05,7.95553976711e-06,1.21109431499e-05,1.58933835337e-05,4.64313691607e-05,6.58459362707e-06,5.77841983695e-06,2.03450773792e-05,1.5350353468e-05,1.8778435581e-05,2.38827708093e-05,1.94633427479e-05,2.03013929968e-05,3.68522419497e-05,2.39373446726e-05,7.13465834679e-06,1.84942660101e-05,8.26216177244e-06,,1.64567122416e-05,5.6904664234e-06,2.93009180297e-06,1.84449434463e-05,8.86484163765e-06,1.57685528398e-05,1.30594582197e-05,2.05958681552e-05,4.28366067354e-05,5.02627561521e-05,1.58687768419e-06,9.25340715865e-06,1.51040512151e-05,2.19537940271e-06,1.17659032099e-05,2.47470379691e-05,3.19106542103e-05,1.47592991457e-05,7.29017977695e-06,4.7523089117e-06
1903-10-01,,4.63821812619e-05,4.13301388508e-06,2.53011071436e-05,1.89860278988e-05,4.64557569002e-05,4.9056437759e-05,3.86536778283e-05,3.18687710887e-05,2.82251353686e-05,3.61934199169e-05,2.1178714087e-05,4.53457352705e-05,5.53102074394e-05,2.18028813833e-05,1.77960674072e-05,2.77292090117e-05,4.24780421911e-05,4.7476666848e-05,3.42846499658e-05,3.6543865887e-05,1.2872098539e-05,3.31007762725e-05,4.60122811192e-05,2.90291177912e-05,3.0911341045e-05,2.68037066679e-05,,3.9526652472e-05,2.4487500923e-05,1.54878041485e-05,2.39266814528e-05,2.3186221938e-05,1.20987922022e-05,2.77726356217e-05,5.04676464175e-05,3.99836269329e-05,6.02317750452e-05,4.91126484121e-05,3.45499731252e-05,4.45437818447e-05,3.985750172e-05,3.88150553666e-05,2.2063133656e-05,3.91154169717e-05,1.73398314343e-05,3.04831683631e-05,2.72019161604e-05
1903-11-01,,3.43420645203e-05,5.08292317547e-05,5.79123735633e-05,2.71413338851e-05,5.54744439998e-05,1.59279971437e-05,3.0194800846e-05,4.4398509696e-05,5.62987692926e-05,6.59430699584e-05,3.91493892494e-05,8.22873228961e-05,6.02203981543e-05,6.29738181098e-05,2.53443465941e-05,6.23506311876e-05,5.8626259436e-05,6.11701327602e-05,3.93955158036e-05,2.96263018148e-05,3.89481668117e-05,5.20905020191e-05,6.61565840245e-05,5.36633719498e-05,6.36987998139e-05,4.44738418212e-05,,3.22776854543e-05,2.94030414807e-05,2.74958096952e-05,4.76143441119e-05,4.10594457207e-05,2.5446715919e-05,6.60148696261e-05,4.62490038634e-05,5.84121159288e-05,9.61449107611e-05,6.33721261693e-05,4.00505218316e-05,6.46332384425e-05,6.34254846816e-05,4.79872068884e-05,3.22075411532e-05,6.84587716283e-05,2.98774148437e-05,2.83073039706e-05,4.40620604404e-05
1903-12-01,,6.8085392091e-05,4.35979568248e-05,2.98900814073e-05,5.94379251197e-05,5.86288210798e-05,5.00405381899e-05,6.69158803898e-05,3.80821696429e-05,7.06087573538e-05,6.11095425224e-05,4.9929973314e-05,7.51863030018e-05,6.20084004779e-05,4.82530674032e-05,3.87606570127e-05,5.29183585656e-05,4.5947921691e-05,7.38524824482e-05,4.3180684429e-05,0.000111110497528,4.08701870629e-05,7.35937541322e-05,5.84095107317e-05,4.65914542676e-05,2.89831040933e-05,5.57634466315e-05,,7.60957342172e-05,5.83709115745e-05,3.56793956144e-05,6.49424430386e-05,5.2792993074e-05,5.14957402705e-05,4.06927986023e-05,6.68402697859e-05,9.45398218998e-05,3.93925938895e-05,2.38025322233e-05,6.03136920204e-05,4.92391432469e-05,2.5436938066e-05,6.04397102582e-05,1.95392858586e-05,4.64068604331e-05,3.24443735216e-05,4.90792463097e-05,3.87415988224e-05
