model,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,3.85662958076,2.92808184678,5.49855903747,3.73018102965,5.63779635029,6.74520137621,5.82149935945,5.40544156103,2.77399027859,4.96544502011,4.63727071555,4.34034180231,5.68435013442,3.51086640836,7.74587886636,4.95403747004,5.39193468657,5.37186278249,3.18200388592,5.91735838306,7.45195532201,7.13822391327,5.3916929359,4.02775561549,3.1959738812,3.67479104123,6.22362372757,4.55001207814,7.25164647623,3.93997812271,3.10769360251,5.09839161621,2.60442390274,2.28524160585,2.49829858683,3.07799760004,4.21981152924,4.62951018997,2.83884686207,3.92770285471,4.48489816277,5.89481152653
2006-02-01,6.63616558515,3.79364051034,6.19204613382,4.06492968072,2.74376061745,3.20040010204,2.7697669226,2.23869298187,2.980023706,4.62353323681,2.6167237974,0.994279963836,3.8280039442,4.65689549667,6.09558618441,2.64073241116,5.81675181833,3.79162279677,4.88832396606,3.91182659455,3.79852723686,4.74103925424,3.12273177391,4.71643373645,5.11878389891,4.5827168584,3.81878341463,2.02398730128,3.98675017041,5.09555530548,3.43824304822,4.30133042092,2.94273946547,4.66611342679,1.914519492,4.46538468882,3.09842554087,4.88298541919,1.42040620061,2.11741097254,4.35446975619,2.32202585273
2006-03-01,4.56466280365,2.38280827738,3.544741844,3.67781207584,2.70489525182,3.78173605247,4.31974099065,2.21913145129,4.30757970704,3.67223608348,2.44254143479,5.37355455483,2.2924149912,3.91826237092,3.43318180987,3.09712954393,6.43232632177,2.53220112045,2.90547898836,4.42377706482,3.00978215593,4.2236516259,4.62227358629,3.58336218094,4.15197053397,4.80418678687,3.03249842681,2.22494544749,3.82282841555,2.61411714554,3.4433939762,3.26249171274,3.00968623228,2.36938646671,2.99779029644,1.95523474869,2.15137060887,2.98197337043,1.79328175162,1.76928193114,3.02937157019,4.16751987075
2006-04-01,2.11770199773,3.30872665654,1.3865985731,2.4053835667,2.0916841284,4.81255710948,3.46470540961,3.94082621475,4.16860409772,4.54197306279,3.67892251945,0.938620385908,3.17830756327,3.59859669849,3.19031700934,2.87715804643,3.58073069,2.79757351532,3.17153125632,3.07959885684,1.77575315225,2.26353060733,3.39794044268,2.60822231113,2.02631490802,1.85191423892,2.56707720397,2.39651394587,2.4294723473,1.5379679203,2.40112048117,1.79872172719,2.76389761175,3.13271341769,3.18414376246,2.73746576869,1.04944990052,3.58691825045,2.93255153739,3.13100496049,2.47580602842,2.31331853086
2006-05-01,1.80909578355,2.34697026603,3.09432525898,2.62829741705,2.4588678943,2.55917569672,2.21623840674,2.33424507445,3.71590123931,2.91414253273,2.32445389754,1.22194555899,2.67478630313,2.28081303654,1.68618348964,3.22305132367,2.66154442542,1.50872119852,1.70966480487,3.29594972522,2.29749970519,1.78719481853,3.00081807488,2.38231168735,2.07425290521,2.20394746596,2.4679483016,1.93163997587,2.86541044049,2.63666677475,3.67691953993,2.48442106072,2.08738070832,2.52135617799,2.13240739394,1.98563481452,2.64590387317,2.23002324113,2.32467337567,2.85828561648,2.59877739406,1.34447804473
2006-06-01,2.08332716257,3.64224575826,3.33992069751,3.06043978877,2.54900717408,2.98762553027,2.48905973999,3.02988834738,3.03542809464,3.06097251539,2.1170217685,1.54436624362,0.97322847165,2.08123811245,1.32369121299,1.69910156971,1.35772495473,2.06204981303,2.19476224717,3.2101684142,1.93297504383,2.51399883044,3.43824175047,1.97770220174,2.17994685985,2.24134135065,3.99076907367,2.34534436689,2.94466386888,1.95460176468,3.43280405748,2.25075435984,2.60010840442,2.31570718853,2.51857192262,2.57632273364,1.96732652727,2.21953873399,2.50999921565,2.58291290781,1.00499142028,2.30945106901
2006-07-01,3.15891192573,3.13034849679,3.66553627086,2.92309901485,2.77242062994,3.48331917369,3.45889607701,2.75308198262,1.8555695899,2.28765724551,2.40683449457,1.92981072497,1.27582781654,1.74205368098,2.33823984224,2.06580787823,1.23426716416,2.02716208526,2.45247423678,1.87956783254,2.39479211773,2.42478329377,1.63472277062,1.89113875237,2.10977076759,1.40245164719,3.68124797401,3.33642348413,2.18861628425,2.20934963226,2.03588395876,2.56969621347,2.01173663288,1.80838249173,1.75096108136,2.02527549769,2.20176359372,1.64764982116,1.58051787021,1.56870731676,2.00216964087,2.7115249713
2006-08-01,2.67815340587,2.89382321019,2.74471284055,3.43142282632,2.60184435127,3.75875507697,3.27010664424,2.59486843578,2.18565535783,3.23925887775,1.48325066796,2.12828046294,2.36098600406,1.98479522921,1.41731078403,2.37072960613,1.1395808995,2.15127170841,0.95285536093,1.25131671903,1.13452627028,2.11003849327,4.23978330144,1.09951368377,1.41943546142,1.60824609156,3.26220201741,2.161184087,1.9808196182,3.16550517082,1.25663884407,1.20727109119,0.877095317061,1.75149501441,1.19202665062,1.77337310218,2.44527487591,0.987033280702,1.23563266853,2.44831823588,2.35692878494,2.29243442223
2006-09-01,2.64719709981,6.70978476484,2.39268862259,4.62616107207,3.57298700871,4.00073329525,2.74544510872,2.92422024873,5.96951316108,4.36913392252,4.12899953777,4.29601841537,3.41130574644,2.80605149468,5.07499358146,3.13096450973,3.48223738356,4.09978249158,5.33759712648,1.67567002757,4.9608060692,4.45105412872,4.42182593936,3.49486940303,4.1661032126,3.8648263597,2.92544793406,4.3619152689,4.83424480492,3.72270011902,1.38743785514,2.91529648559,4.08940613593,3.79464452662,3.04029816998,1.95726303723,3.41488652645,3.0879784807,2.5042467844,3.10111886507,3.85812489466,2.69663103832
2006-10-01,4.36814223338,6.3901299133,5.16193084886,5.78728477412,5.83028548281,6.60420012836,4.08428383852,2.98586774204,6.1091080927,6.02575871197,4.90011270144,5.41347453955,7.84532152036,2.96779405284,6.02339835771,4.73105202308,8.02923956994,3.79778520274,4.37564385463,3.63046463197,7.95968602439,2.85101111317,6.54167230557,6.23835718376,6.05379178212,6.80356536155,4.79699054623,5.2433790607,5.51168322407,5.27144765854,4.29840950023,3.31253082256,3.67173812416,3.30254970466,3.91484574603,4.98100345878,5.65340295735,4.64400017962,3.33632805696,4.4578263778,2.28312894029,6.13898586137
2006-11-01,4.20186164571,5.10872624351,7.36637082442,4.80871430876,7.72420833488,5.41403647346,4.08068822503,5.77123694149,4.39657905548,5.97753138655,6.16544660681,9.04779026968,6.22691521804,5.88725887513,4.90053748563,7.97973466801,4.71377988996,7.36881782014,3.1774870724,6.4908371024,5.55230399392,5.86836518948,3.29382123081,5.51176332709,5.66095288324,7.08689699906,7.50616063425,2.23147037398,5.94520509796,6.39802837372,5.95627768722,5.77935006583,4.98820840165,5.00788080878,4.35515069474,4.52895903941,5.56352289742,6.08665812752,4.97356702701,3.69489480363,4.73861467269,6.61764611039
2006-12-01,7.28490585574,5.39862191336,6.89918341742,8.53722668816,4.33957583498,3.87840444464,5.53140271987,2.25470025191,5.43296660223,6.42187369001,5.46843280035,6.47696074367,3.41889070033,4.77949813216,6.66178424039,5.11875667026,6.25502524065,2.74170435273,4.16496524039,4.47155227181,3.60771755245,6.4447510774,2.97454892795,5.55091796838,3.70245453513,3.2066532727,5.1572014181,2.45997985408,3.86955918224,5.38417196274,3.65396721236,3.83295781883,4.02131154338,4.19614371471,4.39907112748,3.72903091822,5.27538655746,4.64109390265,3.4050103602,3.03964004493,3.43137908466,5.68549865332
2007-01-01,3.22102436988,2.1998820461,5.78328963482,5.34972931717,1.82941005305,4.4210401781,3.94222876299,3.11458109742,3.63732330495,4.45761618661,4.22150759557,3.81138638275,0.899804548673,4.17351106871,6.29131125542,3.95993347655,4.19528962907,5.28781619066,4.22892257488,6.56182828099,5.74928856331,4.73647425024,3.76717390486,4.70143160312,5.14054966647,4.65940952843,6.38521352492,6.05122734814,3.63301449886,5.24786710739,3.80285349333,3.78324889339,4.33401874682,4.99661864809,2.74526151881,4.63799132393,4.65860475079,2.59601593379,4.49310318884,1.61165112464,2.49691273843,5.60354911111
2007-02-01,6.19138775418,3.16150865276,4.58293954444,4.66572450592,3.17167199678,5.27388390782,1.99510141486,3.81550331652,4.77037651212,2.96639808819,3.57551587186,3.64431199739,5.847487221,3.83284153627,2.86501020828,5.40239534987,6.19949955536,2.93180463243,2.75160089268,4.93880170831,5.0903656997,3.79610374673,4.56640437651,5.86769477556,2.74312337805,3.35366689508,3.08336989334,2.54348842619,2.82138274802,1.84688234329,3.45623605432,1.42258822157,4.49864130101,2.20581136421,3.72639648148,2.47343636859,0.620235449631,2.69826221416,3.98842981409,2.30053594528,4.2685882355,4.69061247686
2007-03-01,3.92395639846,4.88436441495,5.81542280004,2.31474055524,3.81881082362,2.97920900833,1.91194004122,1.87863873716,4.59353076301,3.73464901587,0.992143202966,4.80164362296,1.85910079708,2.02414323042,3.46392132812,5.11248924342,3.60366403617,2.64992430699,3.12282539865,4.34952809405,3.38712831204,3.26926915212,2.06105089016,4.05923756545,2.40590012703,3.57121910977,3.01361815479,2.67466657793,2.39873040962,3.76138043404,3.94121971068,2.0143859442,1.99271437428,2.28790735957,2.20359326787,2.30098777834,2.15143934831,2.44726869455,1.3935173678,1.79562741781,2.67525654381,4.72600938619
2007-04-01,1.64162066199,3.43274787557,4.4698002563,5.17532256672,3.36035828687,1.78164588875,2.68818652706,3.07539535942,4.10422502825,4.09971169943,3.50336708686,2.54767141308,3.81978775979,3.92524139504,5.00697540081,2.22671835462,2.68412234262,3.23690290725,3.59399174405,3.09365962951,1.54495633687,3.48742063701,2.76545308622,3.3673822154,1.87529528254,1.43950881211,3.33377463829,2.98858243562,3.61772145888,3.26684522629,3.06073209272,2.08501242318,3.1144700187,1.80869035588,1.92330612646,2.27595825654,2.36690891286,1.97477351331,2.26505542303,3.04948409153,1.5555743277,2.55955666978
2007-05-01,1.73090848904,1.82065903846,3.24951764143,4.07280406834,2.58385259631,2.5273190781,2.06029153227,2.26114331221,1.54636855319,2.14818134434,2.81008844893,1.38928475728,3.56463761185,2.4111818473,1.52419431791,2.57875588788,2.77722418231,2.42442194018,3.08590013442,1.95689445546,3.5004099964,2.96154451694,3.59734749628,1.29892674469,1.48501283482,2.01281118893,2.51178809709,2.14400365454,2.58562614874,2.54956555367,1.45486562458,2.08889628461,3.45669196535,3.50500686519,2.31308070048,3.34396724733,2.72004755463,3.4828975713,2.59516387445,3.16240386032,2.87267101155,1.93845125584
