model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,1.57310994037,1.62587213764,2.22074089416,2.01791752787,1.46464640304,1.27218524598,1.15900991264,1.25475183383,1.48914919351,1.81972012083,1.78749059248,1.68453982653,1.30179663495,1.35019030953,2.50682964003,1.42713922161,1.70008818916,1.09382168452,1.92029218066,1.31613873533,1.01539432163,1.72195106509,0.640584704231,1.63714263362,0.968360719003,1.49824458647,0.957468560031,1.12496508379,1.18527558656,1.62773111997,1.27099436352,1.56949529575,1.60600834649,1.41181874275,1.75634413908,0.905450392317,1.69973247227,1.74330371687,1.12875122815,1.44028883049,1.31269083192,1.1146960967,1.70758466246,1.35333299631,1.02838678011,1.37942683964
2006-02-01,1.13505980487,2.8473528325,1.3162868619,2.15795295692,3.38380117521,1.22923547812,1.81798793858,1.40366646006,1.89172215755,2.05883383838,1.34840764446,1.3425856453,1.10898620773,1.70141049685,1.87024292714,1.32566285171,1.5463404424,1.74451777722,1.84082909276,0.920445699715,1.72933246145,1.57524240186,2.43949807199,2.44342480422,1.58671792844,1.51078312036,1.11720647214,2.17591363134,2.02254571549,1.11132987779,1.88613329596,3.39977339573,1.42788125033,1.71243667603,2.72748360728,1.90769195881,1.74595684179,1.48111687788,2.38114989359,1.61377656189,1.43769133512,1.22070371277,1.13156089159,2.36864424745,1.51818300436,2.00411821445
2006-03-01,2.12609401658,2.26157917338,2.39069087814,3.37564827774,3.26575569523,2.13005304623,2.19231548255,2.2682790605,2.47381565306,1.34885865091,2.91576753885,2.22549406707,1.12786362324,2.8691108499,1.62197354482,1.90836202556,1.81051425607,1.74006233933,1.45733417406,1.78736209369,1.92051515895,2.01217092951,3.29081240515,1.93740871041,2.68928494447,1.82850007154,2.66314646579,1.60811882436,2.08924930838,1.25200101687,2.1157123241,2.18836813688,2.60847023555,2.16752076149,2.40470811951,2.34557957761,2.53244972969,2.99235224458,1.86906687205,2.96923428911,2.71532284583,2.12068517631,2.96862134067,2.55273526689,2.29769285941,2.39263162737
2006-04-01,1.64029654176,3.19515150118,2.52910448172,2.38639182836,2.60981831952,2.08636249344,2.93805291967,3.10199888926,3.04284506037,3.53969068391,3.00464549379,2.40281174257,3.01014286778,2.93532507839,3.07871291534,3.11297315199,1.54259596212,2.21793734335,2.51536821793,1.70036135702,2.78245729705,3.44269605424,3.48597077421,2.96401548952,3.30349495757,3.27998333327,2.64441655377,2.52857149456,2.61097610895,2.77361496498,2.92338403709,2.99473213571,3.43974711846,3.01547431946,2.98839186783,3.42117512001,3.50960234458,2.93889198663,2.61607363119,3.45553468029,3.98515191557,2.54480135111,3.25095870339,3.64408623484,2.22752874467,1.91265533918
2006-05-01,2.73201851389,4.21240967242,3.07676830476,3.649350897,3.26376637431,3.70504424499,3.0970516989,2.98157732939,2.80448837301,3.20190242949,3.45387380652,3.51502928455,3.68679728591,3.59068204888,3.64071436376,2.91125316384,3.66642376707,3.88245361224,3.70493591521,3.78316676483,3.24467976312,3.39545007245,2.56313917198,3.32200233633,3.0085219197,2.73618293843,2.54860482876,3.47793827667,3.15682512077,3.06466439866,3.61181144848,3.18922115964,2.03175280321,3.06262493134,3.28384746044,3.46471124332,3.49555686258,4.20166267862,4.51282456787,4.16740274503,3.16424180059,2.93344373353,3.78972882968,3.35825365343,2.49756593995,2.14845052009
2006-06-01,2.54561998942,3.36425796674,3.673833849,3.29370491532,3.3244048828,2.56760672855,2.58101353565,2.98528622886,4.04959167656,3.56224639423,2.86114270659,4.07992001515,3.29475668759,2.40593761883,3.01071164727,3.72589036538,4.1875691689,4.21877596531,3.57916838705,3.47881847047,3.88021177224,3.95198922286,2.64720408426,2.40508902937,3.33056293078,3.67362922594,3.10715156973,3.17986109755,3.39595313598,4.17708392551,3.35518234614,3.96411489755,1.62328502564,3.98945379257,1.49818652983,3.16394701451,1.89383907813,2.12971010384,2.23752313783,2.43049356421,2.57433022052,3.62931341795,2.53127228788,3.04291465859,4.35409015091,1.50553156593
2006-07-01,1.79214698323,3.84487321459,2.65526021178,3.79491005612,3.19049505115,2.25053119637,3.01716675905,3.02143105976,3.33315113834,2.19864415004,2.76825797307,4.23626705757,3.18009275108,3.30898626744,3.41451469695,2.92647956724,3.95020198055,2.84730225514,3.45473028243,2.60833803144,3.48135979083,1.83722878963,1.8314088836,3.04744070493,2.67512579076,3.37197083673,1.58247352885,2.93937577532,2.60872240236,2.96509481278,3.19764607359,3.9657946081,0.90746302205,3.46597409248,1.64045635934,2.30930913339,1.88420104492,1.52528531856,1.99010897966,1.96936318849,1.48213462297,1.06844016522,1.8588626214,1.95071192941,2.75081120713,2.15290936299
2006-08-01,2.29377248297,3.84314006558,2.97167665695,3.34867429344,3.34117627363,2.98619980049,2.83934175458,3.60627422685,2.61229007635,2.0987194746,2.56404224632,4.2563973691,3.96809358652,2.32736508775,3.24722842253,2.83635781226,2.81799344522,3.0258227406,3.25809114029,2.42090960556,3.19116031758,1.91168415995,1.53374500496,1.13868410416,2.322569474,3.54160657419,1.46087589273,3.14048922588,2.79501346281,2.66890678492,2.86230527674,2.86919685865,1.45954663447,2.81614398956,1.58480016517,1.58551404812,1.23353604957,2.61472893405,1.31669265783,1.75079926329,1.84500023075,1.34213785203,1.61844009571,1.72999472298,2.62150833998,1.67789946868
