time,FGOALS-g2,FIO-ESM,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,HadGEM2-AO,BNU-ESM,CCSM4,GFDL-ESM2G,MRI-CGCM3,GFDL-ESM2M,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-ES,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
2026-02-16 00:00:00.000000000,,,,,,,,268.105007353,,,,,,,,,,,,,,271.919737316,,,,,
2026-03-16 00:00:00.000000000,,,,,,,,274.756033035,,,,,,,,,,,,,,273.479297456,,,,,
2026-03-16 12:00:00.000000000,269.822570801,276.594313558,276.890594482,278.671193848,273.662542725,272.021008301,276.974487305,,271.842675781,272.598242866,271.332963732,273.530786787,276.326458401,275.710998535,270.293294852,273.837083817,271.06617101,274.353709717,274.499507904,272.958441162,273.687388611,,276.260311127,273.728055318,272.073608398,272.821173096,276.227216933
2026-04-16 00:00:00.000000000,275.217036947,279.843552653,281.607541911,281.46734314,276.306245931,277.93064052,279.217019217,279.657879057,275.079329427,278.072007304,273.894092136,276.472981408,279.579605103,278.137756348,279.830982317,277.584522247,275.110590617,277.646307373,278.983420054,279.552429199,279.308378601,279.1099621,278.090960185,279.567427136,280.665169852,275.746478271,279.22264916
2026-05-16 00:00:00.000000000,,,,,,,,284.429373605,,,,,,,,,,,,,,284.468350365,,,,,
2026-05-16 12:00:00.000000000,281.715755208,284.267502848,284.984159342,287.265372314,283.876597087,283.888717215,284.46358381,,283.3012736,284.357936975,281.40260654,282.875418527,284.387264676,282.722503662,283.183867536,283.365041733,283.157934825,281.861063843,284.889287313,287.382558187,281.608609009,,284.864140828,281.483313788,283.754541016,279.478961182,283.885364879
2026-06-16 00:00:00.000000000,286.924973551,287.96346639,289.11026001,290.891078491,291.668536377,284.400512695,287.957073975,291.062971569,289.644407145,290.840678822,286.387608846,284.505344209,287.302135891,288.434143066,286.287230573,287.670192719,287.680927277,287.129802246,289.627507528,290.71081543,290.684056091,291.580878848,285.395631154,285.930836632,286.089105225,285.11490682,289.283967914
2026-07-16 00:00:00.000000000,,,,,,,,295.109383719,,,,,,,,,,,,,,298.436476935,,,,,
2026-07-16 12:00:00.000000000,289.947074382,290.408156331,291.701468913,295.889140015,300.040321859,287.742581613,294.776349749,,294.125453695,294.117838233,290.133558485,288.398274013,291.413874308,291.766235352,291.744783238,291.863025665,289.565483093,291.547843018,289.837056478,293.899119059,293.243777466,,288.741942088,295.196628389,289.348425293,291.403285726,292.137091126
2026-08-16 00:00:00.000000000,,,,,,,,294.573459444,,,,,,,,,,,,,,294.700837635,,,,,
2026-08-16 12:00:00.000000000,288.094051107,290.842966715,290.8121521,294.108684692,297.117354329,287.662963867,293.000525774,,294.007822673,293.214560461,290.264692518,287.94606454,288.731387668,291.36706543,294.399172538,292.705034256,291.194169362,290.742905884,288.210534414,290.440840658,293.242643738,,290.186139425,290.021547953,290.010876465,290.945198568,293.586971399
2026-09-16 00:00:00.000000000,283.113572184,287.362872314,287.137831624,288.867550049,290.248927816,283.469689941,286.02542463,291.413296654,289.572178141,290.624874539,286.778664483,284.204748245,284.635165744,283.321624756,288.392894636,286.218454361,285.255816142,286.13760498,286.949584961,287.673710124,287.79683075,291.294118245,285.548264821,285.816329593,286.639189802,284.630574544,287.733515267
2026-10-16 00:00:00.000000000,,,,,,,,282.962002709,,,,,,,,,,,,,,282.619355701,,,,,
2026-10-16 12:00:00.000000000,277.207552083,280.238618978,282.916990153,282.449338989,284.145517985,277.864986747,276.122317941,,284.024422201,281.722302061,279.200885349,279.789778936,280.497356839,279.654052734,278.405006627,277.924787521,280.523719788,280.897952881,279.469465892,283.194567871,280.969859314,,279.413110097,278.914221991,279.279513114,278.767258708,279.923980713
2026-11-16 00:00:00.000000000,274.707993571,273.9943868,277.392966715,275.388687134,275.926035563,272.086762347,273.583663504,276.328266689,275.898409017,271.847807605,272.868969387,274.801669893,271.971633911,273.248291016,274.598830741,276.177389145,273.27435557,275.164362793,275.513548533,278.395741781,275.010317993,274.791599819,274.331652323,272.96438417,274.009631348,276.836012777,275.54455813
2026-12-16 00:00:00.000000000,,,,,,,,269.263318016,,,,,,,,,,,,,,270.043426514,,,,,
2026-12-16 12:00:00.000000000,265.42329305,276.109779867,274.885638428,274.501184082,273.580049642,268.17442627,270.982967704,,274.62220459,270.923087072,268.646903144,270.217201596,272.386289808,271.759185791,272.88218471,273.164722443,272.260136922,269.655313721,272.992038727,274.684755452,272.644981384,,272.535284678,272.448763529,272.16464059,268.242378743,273.638699618
2027-01-16 00:00:00.000000000,,,,,,,,266.51651219,,,,,,,,,,,,,,267.135620117,,,,,
2027-01-16 12:00:00.000000000,263.814871216,273.3725118,273.790631104,272.745303345,269.184629313,269.347384208,273.016398403,,268.687280273,267.863496414,267.051481459,269.09546952,269.221815321,272.789367676,268.482012068,272.235527039,273.593294779,267.605537109,271.075543722,274.058154297,273.172857666,,267.633917491,273.78708358,273.100005232,269.643349202,263.752709437
2027-02-15 00:00:00.000000000,267.824239095,276.004119873,274.946555583,274.90800354,273.983276367,269.915984235,273.570567976,,274.014343262,264.435069075,270.447628445,276.263307481,269.826946682,273.890563965,273.97714059,271.958280563,274.038356781,268.148184814,274.26091512,275.108709717,276.701928711,,271.26398468,273.073985872,272.95349993,274.326658122,269.311938662
2027-02-16 00:00:00.000000000,,,,,,,,269.485105969,,,,,,,,,,,,,,271.158226376,,,,,
2027-03-16 00:00:00.000000000,,,,,,,,274.940408616,,,,,,,,,,,,,,273.140143985,,,,,
2027-03-16 12:00:00.000000000,271.217038981,274.911802165,274.960380046,276.094386597,274.628926595,275.387745884,275.549612863,,272.180299886,271.664100416,271.901480781,275.7810807,272.460016886,272.96270752,274.478863525,273.26442337,277.311069489,271.335628662,275.437132517,276.958976237,279.080596924,,273.380686442,276.492295038,276.989355469,275.033005778,273.854735095
2027-04-16 00:00:00.000000000,276.22623291,276.069291178,280.610892741,283.504911499,278.746911621,280.031409563,279.621243722,278.569137573,274.956571452,276.822763462,275.145601061,278.322042919,276.665157742,279.948394775,277.566360038,279.807138443,279.286239624,275.3318927,279.659931183,280.5546875,277.296606445,280.609199161,275.757514954,279.238807315,280.045543562,276.59508667,276.205153032
2027-05-16 00:00:00.000000000,,,,,,,,286.863016764,,,,,,,,,,,,,,285.128048851,,,,,
2027-05-16 12:00:00.000000000,282.760687256,282.009720866,285.975427246,288.926138306,283.002278646,284.497870745,282.828050886,,282.147766113,283.507933029,280.251929389,282.828815642,279.742270576,284.312957764,279.996641323,282.375921249,284.195858002,278.764530029,283.948417664,285.756998698,282.532884216,,282.730238597,282.21014477,284.562371826,281.232767741,284.816378198
2027-06-16 00:00:00.000000000,287.174605306,286.618117269,290.05388387,292.551707764,289.757480876,287.167796108,288.391040039,289.600641886,288.422967529,290.886987243,290.87129381,284.938214983,283.942225138,290.345275879,284.537657819,287.749290466,288.195358276,283.867676392,284.99519221,290.438863118,287.868249512,289.807287307,284.763487498,288.542409988,284.163994489,287.595078532,290.941265684
2027-07-16 00:00:00.000000000,,,,,,,,297.01587786,,,,,,,,,,,,,,296.612939744,,,,,
2027-07-16 12:00:00.000000000,289.923301188,290.107751465,293.062972005,296.086878662,299.108158366,288.051424735,292.309841483,,294.357938639,294.349607834,293.952402751,289.834156581,289.056220161,293.648376465,291.451010568,290.512228012,288.733811696,290.075011597,289.418946584,291.817600505,293.104864502,,286.545706431,293.773364839,288.00463344,289.036594645,293.116908526
2027-08-16 00:00:00.000000000,,,,,,,,296.702043806,,,,,,,,,,,,,,294.97698248,,,,,
2027-08-16 12:00:00.000000000,288.133902995,290.192067464,292.2752889,294.14052002,295.838006592,285.731944057,293.376112584,,294.805383301,292.308889986,290.833948771,287.406002953,289.527852376,294.42300415,292.149407959,292.268783569,291.310091654,292.862662964,291.53818512,291.271797689,291.917933655,,288.617497762,296.843588329,288.444396973,288.925221761,292.929608894
2027-09-16 00:00:00.000000000,282.596931966,283.572184245,287.186564128,289.501015625,287.414471436,284.316043527,286.867604283,291.348576864,288.325069173,285.716663707,284.134099325,284.384407043,284.481258816,287.523254395,284.344914028,286.516586304,286.52646637,287.31532959,288.502527873,287.879866536,285.361447144,286.224481492,285.92723465,288.530465989,286.374185617,286.897314453,285.748622702
2027-10-16 00:00:00.000000000,,,,,,,,285.478935605,,,,,,,,,,,,,,278.159711565,,,,,
2027-10-16 12:00:00.000000000,278.773024495,282.105912272,281.329907227,283.274214478,278.890535482,278.759878976,278.720457241,,280.867073568,280.786206795,276.819249471,279.625204177,277.740125868,280.001953125,278.113063267,276.712947845,283.908971151,280.431918945,283.564083099,282.555503337,278.491468811,,283.032016754,278.142462957,279.416664342,277.912186686,280.604673135
2027-11-16 00:00:00.000000000,273.388983154,276.219989014,276.434033203,278.371118774,276.549277751,274.791523089,274.23150722,275.269954863,276.927099609,272.75577707,271.175247192,274.928828285,273.156729804,276.917541504,275.09599435,276.625144958,277.566155752,275.257855835,276.763731639,277.212721761,276.473234558,276.94645037,273.801183065,273.459161668,272.490619768,274.800860596,271.640145042
2027-12-16 00:00:00.000000000,,,,,,,,269.353433518,,,,,,,,,,,,,,270.727440244,,,,,
2027-12-16 12:00:00.000000000,269.153017171,275.837032064,273.132930501,272.950604248,274.349261475,271.010599191,270.499057443,,269.365045166,269.430516098,268.721132067,270.273775736,267.534071181,272.234130859,268.756038993,271.112905502,274.806475321,273.208383789,273.580055237,272.397214762,273.42460022,,269.668215434,270.506647019,264.808827427,269.746702067,263.086073596
2028-01-16 00:00:00.000000000,,,,,,,,267.280394781,,,,,,,,,,,,,,270.97374907,,,,,
2028-01-16 12:00:00.000000000,270.798960368,274.742999268,273.988720703,272.482567749,274.22234904,265.638487898,270.95400129,,269.211250814,269.538148822,271.048875597,273.875538417,266.59681193,274.53729248,268.515516881,269.924213409,271.359299978,271.785133057,273.002552032,272.319069417,269.799072266,,268.688240051,272.458332607,270.030969238,260.486886597,269.926251652
2028-02-15 00:00:00.000000000,268.101578776,275.285280355,,274.13390686,277.155914307,,273.54614781,,270.331935628,271.191342132,271.038976034,,271.100260417,276.905334473,267.56270752,271.061779022,271.618832906,,272.987664541,,272.34455719,,271.353014628,277.134650821,,272.533567301,272.924090453
2028-02-15 12:00:00.000000000,,,276.497554525,,,266.497352818,,,,,,273.654166085,,,,,,269.225180664,,274.567687988,,,,,270.755759103,,
2028-02-16 00:00:00.000000000,,,,,,,,270.043578375,,,,,,,,,,,,,,272.045298258,,,,,
2028-03-16 00:00:00.000000000,,,,,,,,272.787075224,,,,,,,,,,,,,,276.349394299,,,,,
2028-03-16 12:00:00.000000000,271.277203369,277.741080729,277.99504598,278.182246704,276.392869059,272.505330985,275.474361747,,271.542539469,280.682268239,273.146723429,272.160543533,273.487767537,277.410339355,274.464862932,275.79224205,276.661313375,272.276956177,276.942376455,274.559751383,268.914868164,,274.188687642,276.626381647,272.776801409,274.291485596,276.180501302
2028-04-16 00:00:00.000000000,276.957436117,279.005887858,281.230039469,283.116911011,279.794301351,278.753302874,277.569502476,280.636187599,275.330566406,279.497975667,274.312189738,277.410215832,276.890803019,278.122924805,280.820525251,276.89381218,279.739679972,276.595234375,282.145254771,280.524884033,276.068107605,281.750139509,277.519549052,275.727373032,279.970447649,275.328605143,279.689052389
2028-05-16 00:00:00.000000000,,,,,,,,287.12953622,,,,,,,,,,,,,,284.739580427,,,,,
2028-05-16 12:00:00.000000000,281.093674723,283.19459432,286.826485189,288.891815186,290.156437174,283.0435512,283.321175711,,281.398244222,284.069951838,278.20668708,281.914542425,282.312973022,283.534210205,280.476980155,282.042085648,282.286872864,282.047272339,283.646027883,286.32677002,283.32381897,,281.222365061,282.037903195,283.987662179,281.033113607,283.296922472
2028-06-16 00:00:00.000000000,288.076259359,288.324904378,289.631644694,292.645209961,290.817985026,285.812023926,288.991047886,291.456843785,289.817254639,290.160761361,285.206846449,285.62655676,286.289445665,289.561096191,288.699436733,287.580104828,286.369392395,286.012203369,286.993085225,292.530733236,287.278096008,292.527653285,285.794928233,288.088905698,285.429415458,286.551883952,290.641584608
2028-07-16 00:00:00.000000000,,,,,,,,297.669312977,,,,,,,,,,,,,,297.47454834,,,,,
2028-07-16 12:00:00.000000000,288.298331706,290.344177246,292.450958252,293.129279785,297.01227417,289.939416504,294.239716448,,293.443992106,295.327378706,289.765618218,288.734066554,291.328328451,293.110290527,292.618214634,291.849878311,291.536337535,290.437260132,289.351361593,295.786918132,291.588616943,,286.921531677,291.996059236,291.350055804,289.568721517,293.88711517
2028-08-16 00:00:00.000000000,,,,,,,,297.457962036,,,,,,,,,,,,,,297.620266869,,,,,
2028-08-16 12:00:00.000000000,288.89023641,287.540596517,290.238004557,292.541663818,297.486033122,290.509430804,295.46570173,,293.609391276,292.528109156,287.672737969,288.935182117,290.594504462,293.213043213,291.868419538,292.945133209,289.950440725,292.920598145,288.8034935,293.596380615,291.991575623,,287.680684408,295.496847607,288.002981131,291.139471436,291.850802335
2028-09-16 00:00:00.000000000,281.883359782,284.857474772,288.497434489,287.785250244,289.662434896,286.87996303,288.45086234,291.724702381,288.440991211,288.939561632,284.138637967,284.690746126,286.799099392,286.333526611,287.42499564,285.499300003,285.158800761,284.960279541,286.381415049,288.359747314,285.642024231,289.354548863,287.290528615,287.756297157,284.308028739,286.429868571,288.301275388
2028-10-16 00:00:00.000000000,,,,,,,,283.683412098,,,,,,,,,,,,,,283.300605411,,,,,
2028-10-16 12:00:00.000000000,275.574369303,280.573097738,281.566823324,283.463045654,278.465555827,279.882755824,278.125224086,,278.407462565,279.079793603,279.224989149,280.966445196,280.776224772,279.878814697,280.058414132,279.334953308,280.66616567,282.803577881,282.855676015,283.580362956,276.369880676,,278.997395833,281.187055315,280.349542236,279.138035075,281.901360098
2028-11-16 00:00:00.000000000,273.753930664,276.863950602,279.413393148,277.947597656,275.141306559,276.309355818,275.643289621,274.151189895,277.282828776,276.536619861,271.890650431,276.124510629,274.234530979,268.773162842,268.013531494,273.649644852,273.331801097,276.849265137,276.13187027,279.981663005,274.638145447,274.966009231,276.242533366,270.397701082,276.725622559,276.089996338,275.966962101
2028-12-16 00:00:00.000000000,,,,,,,,271.768292382,,,,,,,,,,,,,,271.932951428,,,,,
2028-12-16 12:00:00.000000000,271.582855225,274.023754883,274.89185791,276.389352417,273.519169108,270.789923968,268.747541155,,272.267193604,269.965777156,268.811372545,274.194934663,267.30899726,268.527130127,268.336435372,275.162258148,270.254427592,270.460878906,271.804576874,273.890852865,273.253921509,,271.191776276,268.726887658,271.480155727,275.069498698,265.336394031
2029-01-16 00:00:00.000000000,,,,,,,,267.907275245,,,,,,,,,,,,,,268.986431303,,,,,
2029-01-16 12:00:00.000000000,267.027176921,272.360131836,271.359259033,275.010878906,273.925134277,271.113661412,272.272882952,,272.557537842,272.918533788,264.71282959,273.779589698,268.303788927,274.008483887,270.196758161,271.876865387,270.17657725,268.142025757,274.231805166,272.686063639,273.390214539,,270.725723267,271.443485805,271.899669538,270.435831706,261.394181839
2029-02-15 00:00:00.000000000,268.862270101,276.412801107,273.806129964,274.60260498,275.332816569,270.717822266,273.686216518,,265.632309977,269.511572327,271.702379015,271.972489857,269.291919284,276.984832764,264.989256941,271.009529114,273.007550557,270.603217163,272.633122762,271.179121908,271.922886658,,271.878756205,271.861104329,269.066819545,273.724405924,264.452610517
2029-02-16 00:00:00.000000000,,,,,,,,268.590402512,,,,,,,,,,,,,,274.167040144,,,,,
2029-03-16 00:00:00.000000000,,,,,,,,272.444448562,,,,,,,,,,,,,,275.61403547,,,,,
2029-03-16 12:00:00.000000000,270.365283203,277.142460124,277.052559408,277.624683228,275.071309408,275.667902483,273.054359654,,266.838871257,279.354058776,273.025387234,275.783323379,271.557978312,273.560821533,272.833772496,272.810016632,274.973718007,272.631022949,276.401573181,273.696791585,279.406921387,,275.310747782,272.950130644,273.715204729,273.895631917,273.459220193
2029-04-16 00:00:00.000000000,275.76856486,279.631717936,281.232027181,282.080471191,280.915592448,277.20559082,277.261841692,279.444503784,274.976527913,279.610427394,273.88468594,278.195629302,276.081185235,276.84777832,280.861314174,277.572025299,278.473197937,276.973201294,280.121144613,280.687817383,279.149195862,280.556781587,278.052872976,275.821263631,280.263188825,276.550771077,278.383606882
2029-05-16 00:00:00.000000000,,,,,,,,285.478555588,,,,,,,,,,,,,,284.626966204,,,,,
2029-05-16 12:00:00.000000000,279.585201009,282.46983846,284.812795003,286.239146729,283.643343099,281.526114328,283.193092564,,282.034082031,284.530606357,280.023498535,282.163714091,279.496949938,282.946105957,281.392018345,284.066019058,281.648718516,280.624971313,281.92061615,285.53377889,284.673234558,,281.483304342,280.129378183,282.194063895,283.521201579,282.445232661
2029-06-16 00:00:00.000000000,287.143070475,288.855767822,288.468056234,292.46824707,292.840311686,287.103817313,286.139848982,290.414468674,290.821250407,290.899997904,283.782401191,286.173498608,283.34791904,288.871765137,286.424500384,286.622673035,288.836959839,286.287835693,287.103824615,288.717797852,289.767015076,292.103440058,286.769739787,285.229759943,287.065292794,289.528141276,289.652604845
2029-07-16 00:00:00.000000000,,,,,,,,297.60575794,,,,,,,,,,,,,,296.479323614,,,,,
2029-07-16 12:00:00.000000000,289.149763997,288.741184489,292.131378174,293.045223999,298.525651042,288.827423968,294.182227434,,294.988950602,295.49678394,290.546474881,288.150639125,289.949701945,292.502258301,291.732499477,290.486457825,291.384438833,291.669498901,288.662087758,292.546254476,293.99102478,,288.295089722,293.022301084,287.99722726,291.856998698,293.225744691
2029-08-16 00:00:00.000000000,,,,,,,,295.331310454,,,,,,,,,,,,,,296.468441918,,,,,
2029-08-16 12:00:00.000000000,288.974938965,286.956235758,290.581976318,291.946082764,296.822572835,287.504289028,294.340826416,,294.279359945,294.431738959,287.810546875,287.984309605,290.31739468,292.20123291,292.473903983,291.604446411,291.246063232,293.695878906,290.043471018,291.310461426,292.490312195,,285.66844813,292.351432074,288.29614781,291.233258057,291.901072184
2029-09-16 00:00:00.000000000,282.516805013,283.805747477,287.684606934,289.569362183,289.85318807,282.968123954,285.427522496,291.862113589,289.01673584,288.899620287,286.957121107,284.760976156,286.60576884,287.946350098,287.176996722,285.865871429,286.750563304,288.148260498,283.846319834,287.968367513,286.961283875,292.63987078,283.484794617,286.86832319,284.138242885,287.036629232,285.953765561
2029-10-16 00:00:00.000000000,,,,,,,,285.554412115,,,,,,,,,,,,,,285.250399635,,,,,
2029-10-16 12:00:00.000000000,277.579482015,278.676507568,282.0884257,283.526022339,279.624253337,280.438175746,278.542541504,,284.033803304,282.957739319,278.489318848,281.10756429,280.07969496,280.429870605,280.617817034,279.777259827,282.372759501,279.735604248,278.431170146,281.674766032,281.080090332,,279.609994253,280.083520435,280.076085554,281.161045329,280.529536392
2029-11-16 00:00:00.000000000,271.402994792,275.183445231,278.409659831,275.643348999,278.081386312,276.25030692,271.343019322,276.347607567,276.097973633,272.034095225,272.847476535,276.229132879,272.202855428,274.109802246,272.44256679,276.014852524,275.045744578,276.904075317,274.767084757,277.118611654,275.832702637,276.101260231,273.730909983,274.41444506,275.295575823,275.852738444,274.800214671
2029-12-16 00:00:00.000000000,,,,,,,,268.139847528,,,,,,,,,,,,,,273.414002918,,,,,
2029-12-16 12:00:00.000000000,266.812919108,272.971297201,275.245615641,271.925661621,272.921673584,267.558442034,269.778183419,,274.692555745,263.958097978,268.813815647,269.431945437,267.709099664,270.965606689,271.778733608,270.141336441,275.203511556,271.738781738,272.737505595,274.731626383,272.083953857,,272.237450918,272.937680562,272.359666225,272.563472493,271.710191206
2030-01-16 00:00:00.000000000,,,,,,,,267.9491737,,,,,,,,,,,,,,270.780590239,,,,,
2030-01-16 12:00:00.000000000,267.105954997,271.858732096,273.38918457,269.856984253,272.287379964,269.645504325,273.164122663,,266.148838298,274.05294584,267.57961358,273.190712338,270.345286051,271.638366699,266.700350516,269.588531494,271.27407074,269.756236572,269.959433238,273.555316162,265.619256592,,269.839859009,274.688532148,269.434449114,267.866689046,264.798446809
2030-02-15 00:00:00.000000000,268.798524984,274.33322347,273.167854818,268.999625244,275.04995931,275.020723179,270.984413365,,272.104504395,273.353997125,267.484368218,272.61126818,271.21099684,274.581939697,274.290431431,272.408384323,273.112724304,272.496898193,273.945266724,275.194881185,271.760249329,,271.536451976,268.760736738,273.359354074,275.750252279,273.542611479
2030-02-16 00:00:00.000000000,,,,,,,,270.089571272,,,,,,,,,,,,,,271.052622477,,,,,
2030-03-16 00:00:00.000000000,,,,,,,,273.248777844,,,,,,,,,,,,,,276.566582089,,,,,
2030-03-16 12:00:00.000000000,270.005767822,277.939359538,275.381679281,272.366368408,272.968920898,274.181343297,277.353071812,,270.651090495,275.910068705,268.792236328,274.503511701,272.843712701,275.970336914,276.336975098,278.613899231,272.536736806,273.77996582,274.573327382,273.889790853,274.405644226,,275.061548869,273.695840018,276.67130127,274.991802979,275.231440689
2030-04-16 00:00:00.000000000,274.100748698,279.082983398,280.978120931,281.445822144,277.521645101,278.741261509,277.779046631,279.819843837,274.790627035,278.108025445,272.906233046,277.128968375,276.151123047,280.148101807,278.721926444,278.814552307,279.264713287,275.924571533,277.199679057,280.069765218,278.616992187,280.974253337,279.655939738,276.239520845,277.177229527,277.480832926,278.810083871
2030-05-16 00:00:00.000000000,,,,,,,,285.430544899,,,,,,,,,,,,,,286.368924096,,,,,
2030-05-16 12:00:00.000000000,278.92327474,283.198569743,286.892976888,287.650297241,282.676658122,282.73510219,282.115168108,,285.898447673,284.850367999,278.714016385,281.023908706,281.894426134,283.868804932,281.622890799,280.951818466,284.374552409,282.308916016,284.186715444,285.24023234,283.487715149,,282.360369364,279.384933835,281.661209542,282.465956624,284.137394144
2030-06-16 00:00:00.000000000,284.457149251,288.061116536,289.606630452,290.879675293,290.651464844,284.522185407,286.577147566,288.980407715,290.387406413,288.793734464,285.000320435,287.379566011,287.30599806,286.869842529,288.065561349,284.924026489,288.477844238,287.114143066,286.793172201,292.561684163,289.912194824,289.889235724,284.618003845,288.753750756,285.14568743,290.607430013,291.836454141
2030-07-16 00:00:00.000000000,,,,,,,,294.059644427,,,,,,,,,,,,,,297.367421468,,,,,
2030-07-16 12:00:00.000000000,288.321759033,290.540956624,293.862282308,295.348765869,297.825085449,287.834774344,295.185567801,,293.448649089,294.553159155,288.855636597,288.601073129,291.626681858,291.035461426,292.282495117,290.528860092,289.338512421,290.417617188,289.327719371,294.646903483,293.248251343,,287.700027466,295.232214065,290.246541922,292.321547445,294.136832189
2030-08-16 00:00:00.000000000,,,,,,,,296.745865595,,,,,,,,,,,,,,295.128609794,,,,,
2030-08-16 12:00:00.000000000,287.075811768,289.36268514,292.345367432,294.700137939,293.894683838,287.919360352,294.797327532,,292.626277669,293.63113989,290.250839233,288.251974923,291.091671414,290.941680908,294.775270299,292.509698868,291.909973145,292.750300293,287.912518819,293.246748861,292.647695923,,289.026309967,295.485678173,289.335383824,291.601112874,292.553005334
2030-09-16 00:00:00.000000000,282.409399414,284.201727295,286.901926676,289.799515381,290.212593587,285.409706334,287.173713902,290.434584118,288.9556132,287.90844295,285.925535414,283.431461153,285.529847887,286.240447998,286.055796596,283.923528671,290.226753235,287.46041687,288.845249176,287.615004476,288.896546936,288.596573603,289.111222585,285.894059681,284.100060163,285.580963135,287.698743107
2030-10-16 00:00:00.000000000,,,,,,,,285.34000869,,,,,,,,,,,,,,279.377317883,,,,,
2030-10-16 12:00:00.000000000,278.043147786,279.937467448,281.426786296,283.940202026,281.082397461,282.552777972,279.28061785,,282.166046143,283.126115279,276.663480971,279.359318324,279.191852146,277.864685059,277.457958984,280.51010704,286.313958486,281.32543335,282.288828532,284.725244141,282.526266479,,280.6709493,279.899407523,279.35984933,280.705997721,281.528602985
2030-11-16 00:00:00.000000000,274.614778646,270.725394694,279.15793457,278.402399902,274.40450236,272.969438825,270.347223772,275.775816418,274.629520671,273.694653752,271.397381253,272.663540431,273.999435425,273.141296387,273.553470285,277.27567482,274.784426371,275.965604858,276.890701294,277.115928141,276.384977722,275.48739624,276.976753235,277.843073164,273.501273019,271.757010905,275.811403217
2030-12-16 00:00:00.000000000,,,,,,,,271.524788266,,,,,,,,,,,,,,270.309545608,,,,,
2030-12-16 12:00:00.000000000,268.164735921,269.676342773,275.438621012,272.797891235,271.562491862,269.747903878,273.723063442,,272.650962321,268.168759741,271.898969862,273.872813634,270.094933404,269.497009277,273.452177211,272.131004333,271.502218882,271.857288208,273.151837667,271.381766764,268.815829468,,265.463483175,264.985263643,273.008307757,267.874080404,267.505349516
2031-01-16 00:00:00.000000000,,,,,,,,268.91637457,,,,,,,,,,,,,,266.873261951,,,,,
2031-01-16 12:00:00.000000000,269.457580566,271.288873291,276.739896647,267.667279663,270.755533854,266.645425851,270.912153843,,273.777457682,272.931252528,270.382495456,270.144422622,266.042144775,269.088226318,269.585240827,268.490602493,269.5259552,268.816474609,272.455464681,275.434816488,265.424627686,,272.134667714,272.125224885,271.721440778,268.240126546,270.622270372
2031-02-15 00:00:00.000000000,268.003961182,271.620876058,275.210717773,269.038425293,269.649641927,271.553096226,273.309742955,,272.633331299,275.001708368,269.16412184,273.203741891,270.571289062,277.218231201,268.243468366,272.922397614,275.109148661,270.585180054,271.373143514,275.53992513,272.421392822,,269.565249125,276.327044896,272.138525391,273.306424967,269.603892008
2031-02-16 00:00:00.000000000,,,,,,,,270.388781593,,,,,,,,,,,,,,271.960123698,,,,,
2031-03-16 00:00:00.000000000,,,,,,,,271.7201836,,,,,,,,,,,,,,273.641666957,,,,,
2031-03-16 12:00:00.000000000,270.776279704,279.728651937,276.985355632,271.840547485,275.750671387,271.566002546,275.607213484,,274.029093424,275.763970269,272.179204305,274.457849775,274.271608141,279.488220215,272.149012974,279.060575485,274.861572266,272.048259277,275.748859406,278.827040609,276.389552307,,274.741293589,275.968968346,275.270427595,276.179577637,273.937139954
2031-04-16 00:00:00.000000000,275.282674154,279.572113037,280.111016846,278.467338867,277.081994629,279.048171561,277.170717948,280.204212007,276.809356689,278.96886683,276.480080499,276.704461234,277.131618924,280.567932129,276.641979109,277.794857025,279.403705597,275.298913574,278.302051544,280.469185384,280.638832092,281.709572928,277.401203156,275.575746082,277.818168422,277.643914795,279.789823898
2031-05-16 00:00:00.000000000,,,,,,,,284.320085798,,,,,,,,,,,,,,285.099623907,,,,,
2031-05-16 12:00:00.000000000,280.066208903,283.81455485,285.469018555,287.294793091,284.490476481,285.185249547,283.264123535,,280.088332113,282.835655444,282.051079644,282.36634536,281.49295383,285.370330811,281.368259975,282.555212021,283.720569611,280.881937866,282.673350016,287.625878906,282.384906006,,283.713255564,285.232368469,282.623685128,283.766621908,286.052606756
2031-06-16 00:00:00.000000000,283.874521891,287.128450521,291.249812826,291.116099243,288.87611084,286.952186802,289.116800363,289.371586391,289.668743896,292.163245307,284.793399387,284.332249233,288.179882473,289.944732666,288.42079119,286.195980072,285.14225769,283.944016113,285.538206736,291.355442301,290.86602478,289.682075137,284.735567729,288.135864621,284.880460903,288.750142415,289.567985766
2031-07-16 00:00:00.000000000,,,,,,,,295.261433919,,,,,,,,,,,,,,295.543705532,,,,,
2031-07-16 12:00:00.000000000,289.268874105,290.262536621,294.984633382,293.826588745,298.845359294,290.454743304,295.048269217,,294.115991211,295.505156854,289.671020508,287.214580718,289.257941352,293.723358154,293.422023228,291.850595474,289.179128011,290.040209351,290.017628988,291.691764323,293.781477356,,287.646898905,295.569865999,286.996800014,291.550349935,292.983452999
2031-08-16 00:00:00.000000000,,,,,,,,296.502407256,,,,,,,,,,,,,,296.143159412,,,,,
