model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,4.40228337206,5.48876755,6.25213944251,3.46708896104,3.32388932998,3.28282805081,1.55601386132,2.61754138008,4.93918642328,1.67619521526,1.4503800607,6.1052771334,3.60627224656,3.61300850193,6.22552982012,2.79383176404,11.1173051456,2.13119399752,3.35132618641,0.449378068879,0.871031795477,4.70711824716,1.59798782136,0.963961079987,1.83804714648,5.36572895072,1.60105385902,1.73643708368,1.73322343608,6.85524798649,3.80744790002,1.97908013857,1.65995407029,0.228506475687,3.65580685045,0.362159189409,1.44229187824,3.4318039367,1.06074707605,3.89628925978,1.6881960865,2.1333528454,2.51883717735,1.97102124714,1.23385249251,1.02691809449
2006-02-01,1.24995611621,5.93523753059,1.48542158858,5.39483721542,8.36074323144,1.72312074038,2.79646247006,5.04797188332,3.91668379611,1.42652838293,2.57710831663,4.45342879256,1.85655179561,3.10157244167,6.53739850339,1.45579196028,4.95887783957,2.10504407589,4.8926453157,2.3844899855,2.960481299,1.96455698566,2.07533071027,2.17044615538,2.92398579225,3.47359904064,3.3029951085,4.14166424493,4.53754538829,5.78114924001,3.97795056373,4.90564580854,1.65509410624,2.404545784,5.23408673409,0.700827699542,4.69236595462,3.18079529834,2.29597550344,3.37942407323,0.940183827997,1.11271499727,3.78490016044,5.41988687244,1.16860368392,3.28751254371
2006-03-01,2.95434626293,3.44516659599,4.03850051141,3.78530642449,1.6025736181,3.14816003007,3.3227379677,4.86404976366,0.931931886954,0.681803838778,2.84851793724,3.36257344121,1.30903356653,2.43790009354,1.67722235451,2.44075126731,4.88187021183,1.91427234872,6.97286079838,0.434481116789,2.96221926802,1.83047977172,0.934181213988,3.07223827967,2.27679264217,2.95354397733,1.12024944055,1.67638524399,1.47192685152,3.11776276143,5.02952135214,2.4944897971,6.56798315804,1.00552868843,3.13190691298,3.00136324207,4.34811134296,2.90068146504,0.502931951265,2.17033378992,2.11959324649,3.44935040236,3.45510763945,1.55435197723,4.0618347891,1.26883057414
2006-04-01,0.542431673638,3.32190007116,1.27841229979,3.48419469393,1.33727971956,2.63638469605,2.22332259784,2.75761766352,0.561666114353,1.56500752138,1.92119433635,2.14630647987,1.49487778541,0.804879818224,2.02904317243,1.23888977353,2.40299284981,0.995327465681,1.78006818456,2.43757027662,0.992053236555,0.997166940952,0.481023441974,1.74471448082,1.58062679747,1.26616017445,3.33292767302,0.730668639322,2.96068776657,0.996457472454,2.07968796388,4.73054895361,3.31974065872,1.04499173164,0.892964492273,2.27913363195,0.915968225305,2.05543576492,1.63794194077,0.694839422015,1.8763965923,0.666565303707,2.80849703713,1.43280918983,2.77118270283,1.26222307138
2006-05-01,1.72563882548,2.46923523093,1.07597167534,0.777534851643,0.212451139306,1.85807828738,1.17768874435,1.21523798863,1.01721147889,1.06417634633,0.613218075544,2.30679601448,1.57045904432,0.223197363317,1.26767661095,0.553876136352,1.11839699133,0.995885557881,0.660536639543,0.366886460662,0.115526813252,1.20052996241,0.436470077276,1.14274774295,1.21761444312,1.67759600564,1.15769567508,0.783901063781,1.19677126275,1.26345931149,1.95327879651,1.41406916883,1.10566118097,0.468389332294,0.27756010802,1.16817416004,0.255217380669,0.725922987071,1.04361323722,1.01033954618,0.697978720292,1.08228639242,1.49132097113,0.758102083603,0.861338282463,0.734359364494
2006-06-01,0.404741861784,0.329209218007,0.278654615993,2.03963556771,0.676130696151,1.52052801911,0.526076180184,0.19538270647,0.283512886445,0.370906138604,0.90395618982,0.664263247268,1.17732272455,0.244340266785,0.736829461438,0.514299493709,0.860082432744,0.425872837516,0.615403732676,0.321348680698,0.402360175558,0.379602158136,0.205868996425,0.349360047923,0.323022969305,0.423625930991,0.966763547479,0.695089810795,1.19848657983,0.872341097822,0.732958276681,1.13721430012,0.281273239258,0.0649381503463,0.0757426912339,0.415359914344,0.060868347255,0.0508142088619,0.121862571696,0.46353428214,0.103948157083,0.171087986233,0.2323733429,0.215167571855,0.261618768433,0.278342650506
2006-07-01,0.0920211050093,0.514111545985,0.306591839764,0.580411329265,0.108829652778,0.866797239751,0.431093502688,0.207133568433,0.189914110933,0.211430352944,0.133460586131,1.31409529416,1.15314663529,0.0921140810211,0.571533845534,0.127409839544,0.372016528974,0.283905345192,0.51827332446,0.162388717245,0.187166890877,0.404440746347,0.197914754196,0.205869871877,0.185596603151,0.659964032411,0.349087478349,0.31179750653,0.653476751373,0.637887907147,0.151174855006,0.794510661449,0.0997491993866,0.172135427594,0.0359551957125,0.0413878776701,0.0407722656389,0.0337258169168,0.0450783491241,0.0412266360623,0.0205739300488,0.0223838162552,0.0405043524809,0.0488654125483,0.0223768598793,0.129347853089
2006-08-01,0.118436962319,0.0876532771619,0.267095923493,0.295715818065,0.0269992266234,1.07692866594,0.191106199111,0.805023634063,0.105284056446,0.406950804329,0.289388051908,0.851581901999,0.362477427758,0.0627536490523,0.295018536621,0.111440865123,0.157269129057,0.19258722763,0.210964752458,0.268577135041,0.10672327578,0.474182307288,0.579407313601,0.369446825136,0.632480402624,0.740245145,0.858082812995,0.0964466649775,0.111016761913,0.315263728011,0.124960873921,0.578538123084,0.199473528586,0.104473672807,0.0384477606133,0.062155571399,0.923542993823,0.0325400259261,0.0877523001006,0.0546615674982,0.0252544925181,0.0712909466611,0.0358602639282,0.0225296172742,0.0428167858593,0.0929044760201
