model,FGOALS-g2,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,HadGEM2-AO,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,GFDL-ESM2M,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,NorESM1-M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run6,run1,run8,run12,run1,run1,run2,run3,run4,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run1,run1,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,246.782221396,253.62110337,251.493367172,258.419792105,257.663677322,246.344321296,254.60287227,252.075250258,256.510925359,251.364292254,251.359181486,251.421029951,252.463545693,248.677897195,244.585344728,248.342054147,252.152444,250.9563126,250.76845953,248.604922026,246.19281751,249.472218427,257.91545649,250.71238695,253.862709835,254.255338276,252.142219315,253.717799331,252.665868309,251.713657281,249.983611257,252.905282956,257.237660487,248.864508487,252.280299801,250.502397137,247.677733206,247.277053833,247.417754665,245.86645266,256.498354569,254.417092117,251.289115951,247.910627194,250.599609775,250.139016342,252.175935746,249.376648679,254.783752224,254.9474524,250.239227656,251.260966978,252.276665924,254.670024323,253.705209983,254.629623006,254.45418401,259.844722108,256.022771431,251.645405163,255.977023303,253.333145386,255.293950484,249.296448096,243.328005905,251.05777056
2006-02-01,248.422592588,248.625647163,256.079818501,258.988765413,252.907032206,246.313738947,255.013982242,255.362024926,256.83512085,254.925061788,256.981164945,258.882226195,255.040037054,251.305020789,259.955321102,253.583905447,252.639362869,254.170554418,258.287204145,251.524064637,250.802782402,253.126322695,256.931320375,254.564229852,258.216692707,255.172260404,255.9496148,256.598928206,259.18128224,254.62757012,254.845283089,255.6030577,256.618945954,251.238274122,254.050344678,252.918485211,249.449831159,254.266540527,258.038695704,251.800899816,259.934635953,258.656674108,256.786582006,251.90324178,257.418645351,255.9744766,255.928599394,250.983723135,259.139872406,256.411871702,255.473836756,253.341988708,257.056166707,254.501518179,256.214013716,253.562153896,254.904055573,257.524789724,255.368204134,255.160117438,253.7955403,254.80176747,255.837743736,249.969812955,252.575626062,252.870819312
2006-03-01,259.215737655,266.200211266,265.488026323,269.991795891,259.197914714,258.380326105,264.085823323,263.695283157,262.692732929,260.129938887,264.452577889,267.877745948,264.220196824,261.1478215,265.050657087,263.706373269,261.872752723,261.540664137,265.908823963,262.455339871,261.177769192,264.569329271,259.48645616,260.735934417,263.951332919,261.534385769,261.731184867,266.295327644,265.198587317,261.538591736,261.860466739,260.90449536,264.928026905,262.229122431,261.543604072,263.362698531,261.871702204,265.710876465,263.341138999,266.398813079,267.412692398,264.821542177,261.751131237,260.446775532,261.416393426,262.597028285,260.474815858,257.018411055,263.374337918,261.276547977,259.311869421,261.088208572,259.13647941,262.023390166,259.615690052,256.475176946,261.883447549,265.778208929,263.974234807,263.667189656,264.093648357,263.589853309,267.975604137,257.801833095,259.930741412,256.175627567
2006-04-01,266.334775858,277.501703627,273.720673523,278.45847419,270.061926327,271.006937108,273.284192845,271.830722143,276.078303613,269.371527891,273.494969911,273.740174278,274.170756356,272.092170693,275.066088382,272.482301658,272.48380877,271.808384051,274.349234182,272.81165899,273.259023905,273.03692222,267.432187463,272.208020663,273.387059776,275.632600464,271.634895328,275.628609282,276.081933849,269.838838218,270.009704271,269.348133526,270.892024717,269.830998413,273.692038395,270.785179785,273.59995473,273.565093994,276.17142741,272.269632775,275.248920564,271.854117772,269.493543938,269.50432328,269.530151976,273.029757898,270.957404874,270.089122207,274.524346121,272.150337208,271.135219082,273.00443038,270.949254229,271.375602805,270.522750674,267.021413881,270.962731711,273.556913593,273.184638399,272.970998703,272.367194985,275.933192715,273.769500862,273.729897158,271.727128554,271.997233985
2006-05-01,277.033272394,281.19577733,280.479299593,281.083714275,283.420308247,283.600046175,280.998961956,281.568923724,284.682708094,281.691448871,281.093125966,281.018838045,283.362447905,281.82219293,282.771773351,280.753641343,282.400968021,282.763156537,283.347363138,281.805154662,282.976687531,281.544784592,278.786865481,282.207766598,282.762215364,282.497740856,281.67509745,282.587854985,280.68103835,278.543348701,278.054321115,278.230251652,279.61621577,281.581109687,283.220208899,282.96068329,281.629202821,282.009246826,280.878765598,282.916110678,283.197863993,282.935200466,278.976589769,279.837825448,282.248463517,283.527021195,279.180704624,277.530069523,281.860483356,281.081106728,281.331020816,278.289134772,280.150984185,281.35947294,280.639557127,279.608496024,282.41416619,280.995062364,282.747507386,280.458219405,280.199151066,280.239850449,281.202734019,281.403364191,282.270913674,281.534277745
2006-06-01,285.109984068,288.619378595,287.426666462,288.205862848,291.499129667,291.136890146,292.386553037,292.02817482,291.318936704,290.31166467,291.038295519,287.295801847,290.036801818,289.788692163,290.480084672,289.078983334,290.047664621,291.662764514,288.930221028,290.504725541,289.379762012,289.634311766,287.688779507,291.140346319,290.330708045,287.891042489,290.816316669,290.473093494,290.521394096,288.047078009,285.933230749,286.304083535,288.28629476,289.516261126,291.703976955,289.78217355,289.438658876,287.799285889,291.326632432,291.007841858,291.426779097,290.826432006,289.231122636,288.110147461,289.235094699,290.516127206,287.784520049,286.216029965,289.771130534,290.503619218,289.221120628,285.962024485,290.257446036,292.36014739,291.530828149,290.86560388,290.197128027,287.114261645,288.522846969,285.819206308,287.359844619,286.0997641,287.392895131,288.65048618,288.405113681,288.31860945
2006-07-01,289.794051704,290.603233167,290.79478687,291.466438508,294.535411012,293.347870417,295.415180512,295.178527614,296.5803501,294.803993428,296.609612834,289.719267932,293.071965041,292.586414815,292.170239756,292.598141786,292.164422673,293.169174347,293.751066005,293.392363531,292.220171002,293.25154517,292.95988468,293.745518156,295.264303474,294.152882308,295.010197138,294.773086104,294.024364649,288.674785441,290.457037571,289.955506167,289.389504527,293.777361575,294.146166669,292.785377862,293.549980414,292.217346191,295.336772918,294.529670339,294.6237889,293.952530511,292.088265782,292.199318559,293.003173216,292.004171952,290.630073657,291.928896247,293.005966048,295.228517257,291.812931818,292.402194102,295.830413897,295.587983826,295.149170576,294.586751375,293.691631546,290.795670772,291.60239183,289.044393041,290.199505349,289.73623446,292.412734974,292.75827878,291.706244418,290.702953742
2006-08-01,286.6596674,287.242086495,287.05218141,288.267015414,291.562191271,290.476932724,292.765790025,292.122510486,293.46767707,292.536945179,293.205962217,288.237998682,290.445747618,288.694297769,287.804725036,289.104809486,289.115381624,289.663428028,288.802643919,289.909830884,289.531038451,290.002701282,290.809750067,290.669063205,290.563457361,291.180541879,290.91224317,291.747300547,291.221201242,287.658826194,286.350505969,286.769740028,286.421290276,290.102260246,290.577994832,290.910721746,290.534315965,287.999725342,292.566477957,293.014792174,294.951262637,291.85188122,289.198566287,289.969688356,290.712558299,288.679897891,287.412969673,289.8813637,289.43288574,291.653843389,286.089729957,288.458285617,292.548215433,291.555115655,292.149407259,291.190931474,291.155784184,287.813031764,290.224613102,288.363680614,290.140173136,287.4711367,287.920605168,290.370813612,287.57958321,289.359134578
