model,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,FIO-ESM,FIO-ESM,CMCC-CMS,IPSL-CM5B-LR,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,FGOALS-s2,FGOALS-s2,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,GFDL-ESM2M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,GISS-E2-R,HadGEM2-CC,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run1,run1,run2,run3,run1,run1,run1,run1,run2,run3,run4,run5,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run5,run6,run7,run8,run9,run11,run12,run13,run14,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run2,run4,run6,run10,run1,run2,run1,run1,run1,run2,run3,run4,run1,run2,run2,run3,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,275.861229514,275.53950103,272.600952972,276.014364798,275.871601811,279.353417256,276.229894171,276.678527556,277.032231506,276.045626172,276.582993941,277.470900406,272.823851163,276.838197265,274.114250532,278.032687359,278.096522715,275.872942072,277.336410584,274.082936418,275.63367134,275.149026367,274.701178489,275.730076753,277.165289614,275.494199017,275.947684569,275.791790326,275.275080229,275.729398203,276.07911371,274.756148906,278.354798269,275.627702488,274.547941955,275.059768367,275.683952436,277.9067489,278.111339896,273.032821721,274.84770314,276.155819526,270.979388573,276.99784503,272.959619346,269.289321478,273.951052332,272.956862333,273.435954062,273.213668394,272.879768222,272.328403345,270.77639504,274.039710794,272.239473003,270.662699949,272.184503559,274.354032809,275.579716462,275.677859512,276.039407468,276.386528071,277.101531075,271.836189781,274.254634709,275.368918734,273.760800699,272.153375737,276.282198235,275.432225294,275.69880266,276.366181711,277.335913516,276.732142004,277.441356487,272.025710807,274.149279511,273.594296834,275.941564723,271.785697738,272.205418708,272.77392273,273.794955059,272.867918446,274.711615084,278.371251702,275.943128034,273.801690066,275.150684341,274.858112901,273.559827325
2006-02-01,277.468249662,276.535516145,273.432732342,278.727929941,276.243908401,277.217393509,274.399310832,280.150453843,275.710175954,278.306074823,278.475346952,276.920438388,276.44956608,277.542172569,276.509029775,278.880033129,277.267778793,275.811559951,277.246816381,278.072081525,276.002461443,278.957289626,275.955759886,276.456484682,276.662467052,277.206448605,277.821826001,277.054830882,277.358688226,277.789580627,277.848540613,277.65495398,280.393119799,277.907197199,280.514927506,278.369715687,276.168123529,278.220650392,275.069450251,275.501058962,273.52779284,281.534036898,274.83290419,278.695672466,272.105344327,273.024826971,274.775442728,275.941079971,275.379416534,273.135162234,275.719962594,275.66494049,271.430411817,270.417995744,274.071121435,272.979269051,275.164096919,275.634993259,274.752856242,275.883718271,275.287300224,276.301864326,275.180307754,276.447983587,275.266349456,277.169617062,272.803846946,273.166230113,276.158249073,275.649360504,277.907514201,277.622923161,278.542372723,274.28181285,281.706383469,276.729734574,276.39195232,274.049078606,274.460749163,273.356289773,274.703293408,276.71165702,276.546591497,275.312523538,275.640512345,277.969365792,275.748112393,276.763829501,277.584734987,276.03788062,275.18048625
2006-03-01,279.559833545,278.171192916,276.910858956,278.807786453,279.254820521,280.288290942,278.689094599,279.247219355,276.312679361,279.461804292,281.45430754,279.517058141,282.312453345,278.581245149,278.710557118,281.184212349,280.456525925,277.338102054,280.620558302,280.434996626,276.478127508,278.829503513,279.969980569,279.244800375,279.008237156,277.312249397,279.50805057,277.61075511,278.285066819,282.335188821,279.933019957,280.358437944,279.991782833,278.050045962,277.428279478,279.342884227,279.247786198,279.446115575,280.128484081,274.677995108,276.914157336,279.254683492,278.871987915,279.835029719,274.26216099,274.406642214,277.247330896,276.182224117,275.035450259,273.274647701,276.959227757,277.399556956,273.472592707,276.280325615,274.11631554,277.113470235,278.578951526,278.656232551,279.268578817,278.265327783,277.814393822,279.787376648,275.741386132,278.375057892,275.374262984,279.530159414,276.296621066,276.127839591,277.104148512,277.994200809,275.858741855,277.314577093,278.467603657,276.825945821,278.958747628,277.617821699,276.277086299,276.793418164,277.118694753,274.826936531,277.531468441,278.750468949,277.271644056,277.775042024,277.477846112,280.560139471,279.580750205,279.209203913,279.774121532,280.071468892,278.933998931
2006-04-01,284.710677923,283.222112542,279.493210265,282.577331944,282.255511174,284.134632686,282.551235003,281.581661337,282.059987367,283.736710148,284.115327181,282.634022774,283.947318279,283.652308845,282.131386834,282.797099995,285.33347591,280.148100298,281.162062834,283.274228007,282.08422406,282.290544483,281.636703024,282.512045375,282.050950851,280.961445942,282.911222665,280.35827334,281.194147829,283.168426186,281.644501179,283.279342191,285.185256624,281.655190354,278.916676242,284.092507298,281.052977963,280.570640765,280.35659889,282.009956717,281.582154303,282.380198306,282.67504781,282.214217426,276.760492824,280.74638293,280.619698792,281.336852142,278.489599951,280.83413111,278.815013831,279.566117601,281.734982656,280.876225522,278.676175566,281.784933502,280.489868809,282.983258247,283.447284832,284.781629196,280.559157838,282.636707148,279.72344319,278.853073254,280.806854699,280.04410849,278.786064774,278.664903296,282.259763122,280.437924317,280.925630613,281.310673141,281.238364875,280.844767486,282.810800273,283.511961198,281.713593094,280.936444495,280.423097811,281.054941752,280.914884032,282.654421232,280.778227452,282.072097672,280.862162761,281.372103219,284.120683113,280.545940882,283.832495674,282.867668917,280.964756258
2006-05-01,288.566524774,285.650185405,283.11545041,285.854752323,286.945624838,285.465297068,284.290189508,286.597335387,286.939401151,288.980920411,290.05240858,286.53722831,289.581064175,288.485318906,286.220711395,286.062959615,287.161625586,283.957243032,287.54374053,287.438270606,286.731815372,285.877744159,286.842654067,285.965281023,286.719727696,287.759915151,285.752320332,285.112629184,285.27762433,287.519224339,284.620247411,287.069380273,289.563656994,287.673490488,286.650257446,286.95171511,284.255113319,284.478937076,286.326648896,286.350877556,288.543316823,287.199576511,287.810864768,286.623385118,283.941378287,284.429092601,285.943017739,284.56957961,283.891466709,284.480897234,285.468145129,285.871129124,285.330279721,283.185215596,283.724872682,285.023598495,287.813781719,289.638768292,288.704994963,291.221152164,286.333856282,285.489651397,283.499219828,283.955261914,284.401575338,283.747592729,285.072010647,282.455986211,285.040888494,286.235406652,286.101204175,287.13362121,287.48952164,283.356473775,287.229168441,285.55526823,287.845198874,284.623437822,284.495526832,284.769172113,285.890681,286.457572916,285.563971146,284.915633846,283.975386492,288.401773761,287.655166257,285.484354187,287.721791486,285.060246505,285.254887244
2006-06-01,293.864950275,292.554969091,288.66500324,289.269753146,289.662886622,291.178307841,288.524443819,287.888773223,292.145794543,293.642820944,295.056416052,293.729291651,292.809837244,294.79895595,288.792246717,295.460407413,291.668954887,287.7865859,289.651562001,293.46447526,292.041246006,291.247035514,291.908698215,291.010676672,289.589798852,292.244315534,291.684995755,290.075839933,293.487551655,291.460769821,287.450299634,293.569913873,293.294574327,291.830215122,295.374092378,291.582317421,289.017865193,289.056169181,292.449750656,292.423776802,291.635961441,293.583661905,291.805961972,291.806771114,293.676592177,290.267738259,290.864165554,290.875320954,289.024155553,290.24204361,288.938660204,292.395241511,290.071106749,289.478146609,288.991358344,290.328626955,291.614169531,295.574874135,296.950911266,296.552547299,292.580052866,288.246409476,288.517865395,288.070440327,290.550699405,289.248961415,290.939550033,287.08260781,288.572316857,290.99256581,289.999799858,289.345954143,289.923240936,289.004587071,290.97724706,290.705351763,293.141627688,292.96268554,288.27005117,287.947799584,291.470612856,292.2582763,290.639304249,291.479615015,290.239905795,290.725750238,290.408219734,290.020122175,290.992019441,290.877301769,291.610454656
2006-07-01,296.452324022,297.905590144,292.892043689,294.018243967,291.946357511,293.171131479,291.722794695,293.854816687,296.665206368,297.657388669,297.514850364,296.756904115,296.399720542,297.688226685,291.514959249,300.878155836,298.729145583,292.416420621,291.987921672,295.731062664,299.201290843,295.481401583,295.127905122,297.46736421,297.11468695,296.652288694,295.32184697,294.981823775,296.639854032,297.000918438,291.078083557,296.711150725,297.98421003,297.985777785,298.751931658,298.179996202,291.281266808,296.249173596,297.629262566,296.594652066,296.594284933,296.787023693,296.802623269,296.538741448,295.625077736,292.431594956,295.402160526,293.122561984,292.975656973,292.993394017,293.099961267,295.737938636,294.253672382,293.285768982,294.061338576,292.805480506,296.027162203,299.348039381,300.586019344,299.184140995,295.346134542,293.768047883,293.964038855,292.793428848,292.364135655,293.184320754,293.668814573,293.388277102,294.135361404,296.39888463,292.089622519,292.370670163,295.401189072,292.770797099,295.888493679,296.073566361,296.735283913,295.375773645,290.4107659,290.836230591,294.941398135,296.636798189,291.782956068,292.999368883,295.172468212,294.555286729,293.261411481,294.535709369,294.601239471,295.309453045,294.966152625
2006-08-01,295.744012601,295.728362205,292.304511542,294.039310701,292.096257583,295.075544543,291.778243355,293.547693617,295.450192603,295.438102991,296.74178944,295.278753417,294.332027708,295.88595683,291.603529768,299.821582859,298.847859153,291.265927783,291.810007558,294.464339081,296.314899249,294.735333012,295.650119231,296.51097642,295.856066082,296.110898229,294.943932523,295.163305636,295.137582708,297.569230984,292.791318098,297.622768033,296.657676131,297.005136724,298.120719501,296.338762648,291.272876446,297.253335828,298.092746978,297.347481255,295.403677572,296.355898903,296.486410337,296.249797688,294.850651143,292.125953884,294.559640828,294.068316296,292.288598588,294.383999771,292.250614918,293.365613476,294.713019093,293.600870725,293.610927755,293.197921029,294.009631625,299.323463888,298.83905913,299.083088504,294.225131285,292.898602847,294.490521528,292.067818571,294.09636001,294.003277799,294.726846052,293.58779371,293.988920689,295.877434505,293.444766353,290.917753147,294.625630321,292.74667895,295.902347321,296.73076831,296.97752474,296.856197598,292.710408997,289.649119531,293.822175632,297.170977078,292.1533941,293.81807371,296.674339898,294.771974857,294.290075592,294.232352478,296.382287226,294.053971581,295.389809031
