model,FGOALS-g2,MIROC-ESM,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,GFDL-ESM2M,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,NorESM1-M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run1,run2,run3,run4,run5,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run6,run1,run8,run12,run1,run1,run2,run3,run4,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run1,run1,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,3.59434063953,6.15624752833,1.74622360872,3.82146219087,2.20647403776,5.23605004675,3.49494100526,3.73971694747,3.5679962804,1.85334003945,2.11950666407,1.76966624864,3.48174858818,5.01745795429,3.5182537188,5.98450705459,4.21313129021,2.07936263997,5.77237307535,2.76686060807,4.77699851748,5.05475811553,6.28026586595,8.40288606044,2.70972355707,7.09092560735,5.02788895968,4.78854770376,3.55975090304,5.47051052868,1.71379664461,2.73440668536,2.45917191311,3.07746362686,4.08271232129,1.98084993123,4.11675070782,5.51100251719,3.90764894741,5.06396325631,5.69020708096,4.53524544907,2.47076867562,4.59832602504,2.95936330335,7.49094781246,5.58762186828,2.96295816551,3.37993836374,3.35077551935,4.04283631804,4.51104452497,5.41984536934,4.54550436268,5.66364199675,2.75817948114,3.1646424138,4.48458991059,4.11222923949,6.24461021151,3.77587810014,4.76821677458
2006-02-01,1.5049052959,5.21705121613,2.73872354678,2.33853656421,1.91677049661,3.31389581278,0.51364525628,6.00707665661,5.30842280673,1.41186585576,3.6968547514,2.72852912498,3.48974190579,2.0694897663,3.70703015187,2.74838653905,2.48013360703,3.17420518687,3.69103342487,1.47615869456,4.61694894625,3.13904756195,4.56569577727,2.30668245444,2.30220264436,3.70768159067,4.20763774394,4.8170667305,6.69804895962,2.52037863926,1.24650045713,3.82886724154,1.95021117459,1.14881122112,1.73773813703,1.114812485,1.71957403532,5.09138818368,2.94114703966,6.1079702959,4.83819170976,5.51677178344,3.81919418183,1.52256438528,4.27274392634,6.6910448084,4.25761322948,3.0729312769,3.89709119898,1.93545560345,2.49757466049,3.06219187767,4.13110442456,3.47352250531,4.353940282,6.69680476713,5.35042977765,4.71292323746,3.86634894587,2.80212322755,3.20321666914,2.63310710497
2006-03-01,1.6439572597,3.00108002948,3.46567975666,4.12751445855,2.40764817737,1.74546178368,1.45414142384,2.14797443428,4.40554540159,1.47265398013,3.59645078492,3.12152744131,3.25993193106,4.79268514144,2.33330135065,2.05408606116,2.13858196875,4.02590961129,4.55357955166,2.30227657897,5.87139775332,2.66991607336,3.22384265226,2.3474751021,2.33765408754,2.92096114653,2.16694652169,2.67406889848,2.7468473002,4.89692667899,2.04983955279,2.96810607879,5.29158000037,4.32894802094,2.87648010116,2.90175303621,2.01774208727,4.01616152907,4.38124493622,2.62393627923,3.87689651823,2.81049926642,1.62325228234,3.06475502291,2.49938434679,2.60650402846,3.04547261509,1.41391420722,3.00310056255,2.421405824,2.46401775401,0.970917541827,3.08965044142,2.38612545011,4.32750426809,3.54872783214,3.13059146739,3.3380790958,2.37225005598,2.62708373979,5.0886065883,0.782910556046
2006-04-01,3.6847054109,3.80606569097,1.58750710542,2.36430567839,4.08902878836,2.00492621304,1.79802394377,2.32686207746,2.66160490517,1.91801573874,1.96493597889,1.94912662101,2.02050580533,2.96696694185,4.7213165062,2.78376894378,2.62419790627,3.07254195717,3.89550241056,2.39125787654,3.07449586125,3.62341352632,4.48596159672,4.25738803863,1.56624234395,2.86206580077,1.52455812269,2.90640139287,2.17467224704,3.05824997074,2.15638972763,2.78189450918,3.36840318794,4.80629491806,3.40807351733,1.663911334,2.31916356081,2.89551634175,1.71963481127,3.66151102064,1.85496487974,2.94028445382,4.34074960781,2.29913402073,2.68515750585,4.7689215059,3.99607095278,3.21513874178,2.14786849477,3.11362777224,2.59808471491,2.27430777414,2.32611576407,2.87728527143,4.0508410644,3.34928065047,1.89594418295,1.72057540922,3.92319598761,1.80328108913,2.39080044121,2.42252623089
2006-05-01,1.94495550564,3.9051181425,1.6339019595,1.63215493572,2.19564054201,1.00000774083,0.865651031685,2.7382847291,3.52830172949,2.99232849201,4.86238211126,4.12030374552,3.97833813262,3.22235762234,2.737917703,2.94820866594,2.78524796101,3.97978874681,1.91061987995,2.03369578066,2.30198020293,2.64199699066,1.4120108492,2.26062897356,3.3795357487,1.80152386329,3.21769250054,2.92417999872,2.57903416301,1.81431475942,2.82788469777,1.85509113223,2.63175885836,1.48163580894,2.62539776289,1.36138268373,0.822081046937,1.29744570254,1.82994037843,1.5880383181,1.88629058251,2.10694078443,3.58235602528,1.79893640786,3.56918700503,4.04409848805,3.21948546437,1.16962347628,2.33467984855,3.4853018184,3.6698342123,2.99493308427,3.53466172242,3.20281378626,2.20854198373,2.0048904465,4.03693447384,2.2521752432,0.688710013625,2.03384572124,1.63545288361,3.81203204022
2006-06-01,2.4325014674,4.56425861746,1.34964686422,1.92040772544,1.01715370963,1.08873865924,1.54500231514,1.58552707327,0.861239052953,1.74848760008,1.19308399776,1.66191139695,1.02980293121,0.217927706916,2.64937316851,1.13360973321,2.3536122191,0.330856626822,2.94751652958,2.09708843736,1.36659550148,1.43304432614,0.903110159081,2.08810624229,2.36958425051,1.63445870488,1.08846920812,1.10035223541,1.61665731052,0.926751280575,1.70361779618,1.51512963893,1.2956818647,1.85861098766,1.96945964431,0.569736386273,0.326974180849,1.3369909121,1.51190933814,2.28226660961,2.27189087478,1.96942687487,4.30200911589,2.96176619285,2.39137211015,4.53302629378,3.67089602641,1.13876922793,1.97738917261,2.44774717628,3.27607110855,1.39009545454,2.90262154228,4.67874350137,1.20833006204,1.75422096535,2.84023758642,2.64072397109,1.29643372718,1.78547073596,1.13438203874,1.95383016329
2006-07-01,1.363064492,4.54494871711,0.59242293227,0.58571645791,0.944523188037,0.683343162792,0.569094665761,1.59321562992,0.380384315147,0.232934963013,0.326645372759,0.115759428946,0.173338749675,0.0427896860532,0.160249273749,0.330624706993,0.484535589711,0.203379031485,1.67098543513,0.585348044241,0.522941114235,0.829917734328,0.496129073498,1.01857090801,1.55910423927,2.16543904176,1.4814334875,0.598150244821,1.97928962908,0.0563954665178,0.578623455029,0.747519510535,0.446796086579,0.722424864769,0.62456853567,0.137476491143,0.188559110387,0.321074547586,0.266234305276,2.5769585849,1.75016871228,1.8150096383,3.10264569385,1.97816631087,2.13675975791,3.69830571345,1.44227054019,0.706433340243,0.52071937254,0.789646394921,0.828720342515,0.890955547294,1.5029648276,4.18569680715,0.299541734278,0.386653580507,0.624406796713,0.902180858039,0.80572593345,0.67228011107,0.468758375223,1.14985253185
2006-08-01,1.24716090854,2.93059490022,0.322851886613,0.50928406898,0.0789848748832,0.234980415194,0.549520305728,0.854107861735,0.0193145925835,0.0401187001252,0.0937436871679,0.25743975008,0.019061456403,0.0220201375467,0.198561866322,0.0903052274846,0.122591349969,0.0136993631591,0.472206658292,0.937617605004,0.248332062229,0.846189951245,0.478201716049,0.928724792971,0.686392818417,1.01854675082,0.389214829624,0.862417400125,2.34042845828,0.920580534588,0.122800843438,0.193877623022,0.440437595195,0.617861509323,0.246169563327,0.209047669271,0.278514943923,0.483113992321,0.223604631195,2.17490552338,0.587878927961,0.516789063768,1.1417812278,1.22499680943,1.81292966967,3.19579930531,2.38519453288,0.464793573557,1.33937598226,1.53067581722,1.3157426009,1.23313267463,2.08480345015,2.52978124526,0.606348622478,0.667006189683,0.239635410327,0.350989002626,0.578654405561,0.204412442389,0.858293847039,0.568365113003
