model,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,2.42158577173,2.78534946867,4.620092238,3.85724198283,4.67266231884,8.07520238912,4.79415936291,3.94698867065,3.07450704158,6.1885249413,5.89378604883,5.06180530082,4.18479489337,6.73287556062,7.49688732456,2.81804477429,2.53891383715,2.48306947393,8.0001338308,3.14372340029,3.90232918241,4.19285645382,4.37018255549,3.73662543907,3.89402947049,6.03003726045,5.11589711171,3.82665707302,5.69781023196,2.88974118233,3.32886932256,2.25254427389,1.34065652052,1.44427433385,3.83061804109,5.50570665725,3.95574155349,7.17844440555,2.75883101762,2.00857117846,7.18075191666,3.77060609177
2006-02-01,5.76484437841,3.40021264644,3.80237895032,4.08630948585,4.29316054388,3.56679100875,2.9843976213,3.51439663302,2.42757699299,5.32637758618,3.3238031626,2.15395452529,4.0073830705,3.25555594283,4.04481779388,2.50634971305,3.90024222524,3.45669058043,6.53979179548,4.2215437478,3.3276812193,3.97103065351,3.72907600031,3.31801216972,4.75384642631,3.88132315431,1.86923446892,1.7660006848,2.3347182694,5.70970535278,4.67670250166,1.7776036709,2.36946410391,4.52245038755,2.68439836315,3.7919495647,2.45967100582,1.99424537931,2.59949888291,3.35926233813,5.16164076417,3.01095748553
2006-03-01,4.76879947444,2.0806205832,4.05094991964,4.15199758892,2.62169152391,2.50703217846,2.23749943137,2.45188175418,1.06151879231,3.60662697775,1.95442573359,4.79009913002,3.9231441866,2.39419388484,3.13381633482,4.11843822378,2.55381054754,2.48941572638,2.22553980826,2.79179461266,4.08524110909,2.26859847817,3.19490127698,3.15369075503,1.86882337259,3.25815687936,4.27079331072,2.33889365963,4.85493077352,1.57756948471,4.11611013106,4.58177708375,4.62985263595,2.38578249649,1.4357794037,2.46171289961,2.76940458299,5.18768379752,3.50514902634,0.677101841907,4.10705271038,2.8819271602
2006-04-01,1.93503050787,2.30702179397,2.0205811497,2.45372386857,2.85966886247,2.05807482062,2.83656469434,3.69663390044,2.70659566651,2.7303239158,1.71387661633,1.59103953206,3.35825560772,3.21519750236,1.8842040421,2.6876178342,2.86879748092,2.44532745813,3.12618436921,1.6853476957,1.57781904327,2.67520131314,2.25792186545,1.74683862246,3.24544531456,0.964490723487,4.27301314026,3.81304055491,3.30434418196,3.21459388733,2.61495514827,1.70028640655,2.39114672738,3.50687696409,2.70613335981,1.66901777829,2.19103819551,2.02268033945,4.12144339152,3.71523849217,1.97018490798,1.37697759527
2006-05-01,1.64022379962,4.2078251586,3.83481293654,2.30972028386,3.10077876131,1.87336769386,3.06245809566,2.12863926531,3.26360913932,4.00435035014,1.66470563817,3.17070479602,0.936997758232,2.39287477483,3.05511762461,2.36836570862,1.4163530834,1.39442662234,2.64514186788,1.57757574256,1.63037566266,2.93838379239,2.35385961188,1.24606625545,2.32627370089,1.78775421275,2.62558775235,3.13505173003,2.75674324424,0.964108586311,3.25370914245,2.42263310958,1.69422344251,2.94842049251,4.4392201414,3.5608110049,1.56479373523,2.23344239747,4.63707289384,3.73491606387,2.38848347682,1.16111131015
2006-06-01,2.42232099632,2.43432185477,4.25487814821,2.21680303971,1.46126362516,2.31575261701,3.10730149458,3.02798540531,3.53849264809,3.60159252301,1.44846864775,2.17043789527,1.26307260693,1.99441977175,1.01364142828,2.68211087647,1.36262406338,1.94214978135,1.3154732269,1.46431054073,0.904167510923,1.43637201535,2.3521479197,1.74785195414,3.05350669829,2.51797615819,3.64389843308,4.55852937195,0.91097864304,1.16997873783,0.725072442665,2.2310510131,0.405844553633,0.510708841963,0.908984683389,1.69607601725,0.546159524101,0.961242566586,1.97996232106,1.00343042933,0.681650358721,1.75488632057
2006-07-01,0.851795262573,3.10262593583,3.53339822666,0.584204213934,0.653773836848,0.923366608005,1.15848025276,0.251335921776,1.46598899255,2.51588396306,0.577872925678,1.45624437003,0.774380883564,1.21422582783,0.738185570005,1.75983387721,0.768624488682,0.943566267757,0.337813718166,0.316724876396,0.361831608174,0.141557433867,1.06023112088,1.0559365815,1.22711207904,0.791306949852,2.4495308282,2.03457919196,0.138071307724,0.415981829166,0.0119470694708,0.204924178291,0.364229078628,0.303926930098,0.0689841157154,0.13818860866,0.181932615765,0.0678999154245,0.0128398815148,0.103354390712,0.779480671624,1.10733470319
2006-08-01,0.471776178043,2.45163953079,3.63341197793,2.42824200287,1.23568480869,0.797917572897,1.64587299399,0.907856809517,2.64709483396,3.5580382115,0.353579840783,0.630699970665,0.491858592781,0.523108191504,0.443785854282,0.483528759605,1.35673276507,0.204439967626,0.331846503747,0.708917550229,0.515351461311,0.224219081395,3.59952364474,0.315543973928,0.359783448423,0.751955056929,1.8245761216,1.86257677202,0.408805548352,0.265384405851,0.0286902376596,0.049998766147,0.248348258491,0.289180854759,0.0996910871305,0.147409522271,0.0998087262813,0.0565170401109,0.0408045396374,0.0265820964184,0.192444052147,0.385861996877
2006-09-01,1.12335012978,3.687653334,2.27887829783,0.967988186743,1.56973484404,1.47223150082,1.44851655969,2.26882321991,1.99039582558,2.05807743131,0.884002116225,1.80891039123,0.766529777195,1.24817628694,1.82473626614,0.764311831594,0.534356150547,0.460447425747,1.55411162822,0.0956895150369,1.00108946057,0.399195261008,2.72666527492,0.678791807887,1.20119611686,0.238507101649,2.27528422162,1.39840256672,2.22098050081,0.787133932114,0.585450348747,0.470922943174,0.825106872151,0.337645719796,0.100225425781,0.646147781417,0.321700584895,1.13497644774,0.467694187471,0.614895627593,0.716710793964,1.49130014854
2006-10-01,2.56373550399,2.82037811515,2.93024711281,2.99123289654,2.80999290524,1.70353207567,0.759369740525,2.27574627035,4.92942363408,3.63319143185,2.40825017043,0.673846914204,4.45091350699,3.13864248804,5.30079176726,0.928681381374,4.60298102559,0.696212213577,3.25995396314,1.70068783071,1.17223260511,2.43141029396,4.5339668109,2.92775801054,2.27482355713,2.84648744935,2.08327259694,1.34838791516,2.70215927352,2.47339272499,2.35306366021,0.756299404445,0.567905794436,1.6089936433,1.30475876124,1.03461435945,0.731280176917,0.534831322751,1.12691786182,0.224581987901,4.27845198501,3.53214510299
2006-11-01,3.21347889019,6.96455690079,3.26939967518,1.79923898916,2.77941985829,3.7272368043,2.40089797927,3.29502248086,2.68391316815,7.94747486824,4.51968276792,4.82221914179,2.0503695951,3.18134306987,2.60943155999,4.01566078631,6.77247825454,2.99560086953,3.21970261584,2.84273329659,6.79961566772,5.07090065178,4.18711338464,3.83299889061,4.8217835862,3.33162939861,4.77096123593,1.51083261583,4.030643136,2.72512459755,1.69847895046,4.32820065768,1.06773749092,2.60579856088,4.57387879285,3.71763636077,2.8833526259,3.61870433248,2.43874299925,2.6554946976,4.34028401786,3.4778569824
2006-12-01,2.34791228697,6.33589605158,4.00435880394,5.18562154458,3.52400735987,4.21138596695,2.37935174996,2.67445871698,4.49558551681,4.53622135183,5.44217497958,5.95862063802,2.77886138405,2.14865127093,7.19813428044,5.51130571937,3.67714599744,8.07825334237,6.26138214926,4.40364760035,1.35097813955,7.24592777167,4.26264498144,2.26460511819,4.0448249528,4.05298726697,9.15608468191,5.26311679173,1.20343072719,4.23902273178,1.81967642526,3.47210237692,3.07249750991,4.21802074601,1.66964510823,4.70882497167,3.45665937845,5.09376566385,3.87467630217,3.2342006284,4.89953485033,1.91757976387
2007-01-01,4.23819250811,4.50563357346,5.99173650986,5.19540379487,2.32874448716,7.28664301979,2.81882756531,3.66541689708,6.4773953822,3.57195690195,2.91998412993,5.11195462758,2.12496022002,4.11849566267,2.18365578145,5.29457725192,3.02902749589,5.84736750789,3.48183806014,4.22747636053,1.81339672657,3.85653915189,3.01619116679,3.18042228847,2.07800322941,5.7341330656,5.60266273017,4.42645031893,2.13970032167,5.72165679932,3.6018019438,3.87831831362,4.53939394656,5.8732958696,4.17696762864,4.17522999529,1.68096114112,4.32243915365,4.1490738068,2.53873800377,7.10611824578,2.90718119224
2007-02-01,2.50361429734,3.98548779765,8.53763090928,2.08227438255,3.59480785917,5.33402226746,2.13116758624,4.26940056629,3.50981963841,3.29842365867,5.46629501413,4.47671935679,3.9207487782,5.57193751357,2.45496506425,4.57865818066,4.92443299131,3.17952416842,1.96884606553,3.60226841919,4.12873832943,4.82812438529,2.70144345396,1.93235167115,2.36200894234,3.55456518187,5.28830988897,2.62903041656,5.88921433446,3.38954758644,3.1057119542,3.91636919415,1.62332524795,2.22152710506,5.77041374374,3.59421419243,2.82282320605,5.26390768216,2.82747814557,4.18566096045,3.59825961996,5.58408937535
2007-03-01,4.65438280073,2.94760028631,3.92075653447,3.51562925467,3.90468374938,2.88891940648,2.44340849768,1.67542769079,3.35392757659,3.16580515924,2.85033544739,2.85265931458,3.59050959997,1.93837118406,3.1188391747,4.6383081795,2.71177091767,2.84186307013,2.16733520235,3.70100647511,2.81201354016,2.07941160018,1.2797711494,2.16470173297,1.87714396123,2.87727990308,1.84074946312,1.56249941613,2.79424220101,4.00199127197,2.09028255897,3.8571067786,2.98667944427,3.6347442049,1.8582450949,1.98119232749,1.95686055227,2.99202749841,2.54824214094,2.0676843012,3.65374746034,3.34443734644
2007-04-01,1.39751254532,3.72839145633,4.15539240712,3.11740473119,3.21109370623,2.02683406315,2.49366074657,2.35035994819,4.43764889039,3.83376546349,2.9631037858,2.76201906656,2.78726683893,4.4580149979,3.99576942373,3.49467646019,3.0329500582,2.0948780242,1.94273285034,2.51325840739,3.09253002795,2.65957994663,2.13878888408,2.14057984546,0.607306732718,2.08936314788,3.36300642642,3.20407067046,3.72204611293,2.21760582924,2.67970552187,3.16219771062,2.1696558911,2.22086533989,3.24752504196,2.88574765208,1.81769457327,2.64551334351,2.81547050212,3.16010761053,3.43438257994,1.95026419812
2007-05-01,1.05409645294,3.3766532085,2.68952452823,2.05054972823,4.36146342656,1.76299835748,3.54933652273,0.892244672422,3.07891504131,2.84922616517,1.7615556124,1.96223330503,1.56543515203,1.82748338772,2.67175839142,3.26940823728,1.68358539908,1.9501638011,3.83251128795,2.91548355088,2.12762211349,1.9407410075,3.4860598408,1.7638055191,2.5747413339,2.50744838363,4.28064069684,3.25028127411,4.13451708369,0.772728323936,1.3162580358,5.15915425537,1.78647348449,3.56199842935,4.99897135322,2.26314068078,2.81788865701,2.91814528566,3.9848800358,2.52155435141,1.74152548773,1.18049237229
