model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01,289.811532543,289.574001447,286.804148113,288.758967429,288.664228804,290.94875152,293.167747227,291.811627868,293.010765684,293.305445956,293.844080731,288.553988201,291.365376572,285.170803548,293.884744788,292.118962817,293.681513112,293.834499618,291.283183558,291.156741441,291.125244889,293.307101307,291.552879758,294.687149814,291.775859986,289.432416242,291.438785985,289.799648608,291.920194544,289.768551838,287.373016871,289.796659778,293.315666746,291.063964844,294.587419469,294.44180337,292.835576239,291.848686183,290.57813972,292.028009918,292.383382136,290.863878028,291.914581582,291.967691661,291.007491456,293.365236924
2006-10-01,282.350057839,281.422582811,282.691459693,283.386308378,282.355911695,283.620446201,286.45948791,287.735597075,285.401358288,286.543695681,284.665149222,284.549531611,283.805258577,280.767134338,283.500300498,285.875174889,281.301136369,286.286450879,282.895591926,284.658198225,281.419441053,284.459075122,285.076202615,283.682560743,281.704223973,284.494979738,283.405233015,283.232288624,284.266051189,283.167148654,279.32184244,280.745861494,285.327112838,282.946655273,280.266328817,279.760687402,282.644756879,282.454904414,281.386713264,281.930058467,282.672229818,281.867047953,281.270955197,282.243953005,284.279445701,286.136213943
2006-11-01,273.868875255,278.703479718,277.328694951,276.420056319,278.750957301,276.080013502,276.730387094,279.520982635,280.912858398,277.69190936,277.474243184,275.822405863,276.794300676,277.007568364,278.157765678,273.902350352,273.799510513,274.020095114,276.538423718,280.060761769,274.439294848,271.722147816,276.464175782,277.570273691,276.66460313,275.9555114,278.050845127,273.934283682,276.332279916,277.873708829,274.393149095,272.773968189,273.44676234,276.484771729,273.386901755,274.32797217,273.211586613,273.958003376,272.732201211,275.570074843,276.220499231,275.882557663,272.628499533,273.792967269,277.945201772,274.325664675
2006-12-01,268.872000625,272.902921443,271.383558739,269.544689422,270.508115918,269.304309611,273.482484256,272.863270153,273.275720684,271.902033498,268.944401716,272.3693151,270.977716926,272.133175603,270.98865906,265.699453193,267.008130093,272.438494722,270.427030998,272.661760045,269.175909,266.73509842,264.446484592,263.781412162,268.808924092,266.154039381,270.222848836,269.691280482,268.549711792,269.327995167,271.230062438,271.803179558,270.425293592,271.077484131,268.90763267,270.398928069,268.161283296,267.888750792,268.27034144,270.69652078,271.622142701,270.842928653,269.559333048,268.752656199,269.266770832,269.924562659
2007-01-01,268.988329096,269.665201082,262.877260383,268.624037661,263.109837711,268.713685108,269.290521584,267.563454475,274.815225771,271.108836235,268.469843946,269.881478026,268.510360691,268.021803588,265.938689219,261.507976703,265.418606427,269.642011593,269.439914005,267.223442432,269.036830985,264.375252741,267.880452728,262.977838298,265.0360896,266.759756269,261.396718635,271.371695272,268.810663616,270.785817171,268.860380289,269.911505664,269.833043073,269.020355225,268.629622567,270.598836412,267.640245639,269.290659032,266.422801791,269.433207154,264.989089912,271.095233629,268.289006067,265.080226042,268.81049752,267.895949141
2007-02-01,271.024536393,272.599491224,273.407695679,266.648672715,273.554652529,274.766428306,269.485251083,271.124594419,274.706651382,270.638458412,269.488830121,272.544303729,270.557996102,271.999448697,265.895478045,272.632549748,268.069650344,269.662354125,271.883749173,271.823969396,269.938563782,262.607435738,265.916441675,267.36619417,268.037543665,269.325491929,266.988800238,273.60698963,269.337727152,271.830644371,272.188385903,269.96540411,272.134551403,271.342071533,269.372543536,272.442145046,268.492182992,271.459146313,271.151142854,271.981542682,265.658077731,270.120900971,269.585082983,269.394104698,270.257361471,271.397869232
2007-03-01,275.229513515,276.935305519,278.073743954,276.115791847,276.987331908,276.831819046,271.559633392,277.226033668,272.08642686,274.068150515,270.848628544,276.423504059,276.374944684,269.536892577,273.823330457,275.46823705,273.604900823,276.434449894,279.583537326,278.617279492,276.213074185,269.024394962,276.839890585,273.94721712,276.215668944,273.976438566,273.295365946,274.156021528,276.932425346,277.588522392,275.311698715,272.516739334,272.696358602,274.382873535,275.304625699,274.656585839,274.089641411,275.229310965,274.744879461,272.048661775,272.777250619,275.838502041,273.446959122,272.365023503,274.633270648,275.17350239
2007-04-01,281.523498529,280.984368644,282.963283632,281.557499794,282.836719148,284.281984314,283.196011991,282.023160405,280.618500374,282.721877213,282.833329337,284.329472355,284.849849862,280.661766724,281.959729587,281.912400257,281.517467517,283.897436865,281.808880818,282.990757356,281.587752934,282.783478213,282.434677842,285.390700687,284.744680072,281.102355949,282.556296607,284.478774535,282.333039286,281.28208591,279.521191952,277.837598426,281.853474033,281.878814697,281.742671359,281.693872857,280.665016174,279.486733298,280.085214667,279.223444911,280.263639668,279.11649658,280.117244652,279.725159621,278.71641253,283.066367692
2007-05-01,285.36462941,287.660914536,287.908615588,286.603188735,288.08288931,289.206321565,291.745180172,290.436055037,289.518311183,291.767128522,291.116257704,288.848596258,290.513554881,284.74200516,287.653943603,289.636711733,289.30618552,287.62857486,287.855551189,290.251770238,287.878528187,288.061416818,288.012370635,289.974101773,291.288230251,289.35112517,290.34747057,287.367035918,289.617932136,287.553670714,284.786065547,285.721014171,289.082204268,289.968933105,285.720378388,286.43026067,288.222826265,285.238256967,286.755209463,286.821631038,286.965901662,286.817085493,287.143741017,286.995772509,288.925537971,289.264149858
2007-06-01,291.594617949,291.000318375,291.629950088,291.425530085,293.591890446,295.595736822,298.17151988,297.763507524,295.564300855,295.906821016,296.132776974,292.134937903,295.220607077,291.440506159,293.520337706,294.390353783,294.917830114,294.302901223,293.812470521,293.541354507,293.21738397,295.160230738,294.331979085,297.095749175,296.944191776,290.740085843,295.225709108,291.91706906,293.463389082,291.522986673,291.214626987,291.070241555,295.709734984,292.958435059,295.032760403,293.982750229,298.577554618,292.633289004,295.582573725,296.004585135,297.137952976,295.083556372,294.403307768,295.136868349,293.778329391,293.114722586
2007-07-01,295.47130901,293.717504275,294.937478425,293.710850617,296.234001353,297.133497406,298.853530637,298.311418763,299.820573932,298.575200754,298.405212314,294.681641452,299.132168647,292.634925764,296.326566453,299.657814517,299.82994539,299.306314287,299.127626,298.996591611,296.432771852,299.201411753,298.44989377,298.435069315,298.983785881,293.549775067,299.546251386,295.068686874,295.740235369,295.668802486,294.263427112,294.967885046,300.443810266,296.572357178,299.45644038,301.618021793,303.22086081,299.588029229,300.856666526,302.176468373,301.915382544,301.479290775,298.436662486,301.377161243,298.749643481,297.915411155
