model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,2.71276308919,2.98216117914,3.0346074306,3.05541311001,3.03467743434,2.8067084665,3.21829425468,3.16871885593,3.12841063282,3.19742080755,3.08614283993,3.25152785551,2.76301002822,2.96958833305,3.05639371907,3.05784741832,3.08966167579,3.04337941964,3.05460640196,3.07863687937,2.87885883132,3.03538815735,3.0850612226,3.07091544414,3.02451506058,3.20155847196,3.10548652192,3.00876586332,3.02455260379,3.11762895896,2.97620228893,2.94649148169,2.9557656961,2.8654088974,2.89821904686,2.86677927223,2.89011670651,2.86721738058,2.855476518,2.8242833593,2.86436612052,2.87785880662,2.88119744143,2.88383885321,2.83759586413,2.82877662909
2006-02-01,2.75163325847,3.0645332605,2.9825764296,3.03957718389,3.02173906453,2.79098746833,3.15295673536,3.17567475255,3.19954684936,3.09779053856,3.1572984587,3.24541356305,2.78697563444,2.98346355761,3.04184651997,2.97647480646,3.01618973642,2.96808885689,2.95067480772,2.91258155816,2.79829929524,3.02499057989,3.1231254858,3.04627488968,3.0201611806,3.22582369268,3.07430290387,3.05935777226,3.03637968668,3.01290589723,2.91633332846,3.00613446895,2.85576481424,2.85027623177,2.86833826988,2.8447011217,2.90647859392,2.84705492194,2.8005836996,2.83947480322,2.89015630687,2.87432575871,2.87417895999,2.8869231568,2.89981776593,2.81854290635
2006-03-01,2.73546902996,3.0734016954,3.00170666719,2.98153503603,2.95745786986,2.76051627471,3.19722597445,3.11980412417,3.19403095991,3.15916900975,3.11932350172,3.21931383421,2.75283763355,2.92987706816,2.94041431345,2.93020447317,2.91916095363,2.9264389925,2.95290787514,2.92784541074,2.77085847288,3.06219503331,3.03356847865,3.05354365323,3.0916557073,3.17440655639,3.11969398978,3.04155307978,2.94573957409,2.99712964971,2.85861428374,2.95468086358,2.92210474454,2.76107263565,2.83804099387,2.89220473954,2.85940215374,2.81968341907,2.81731140974,2.821878841,2.89677065442,2.88817633648,2.87442472521,2.83464480047,2.8456410368,2.80414631571
2006-04-01,2.7424816198,2.98092973943,2.95096496042,3.02103112108,2.97347095191,2.77101020826,3.18722343092,3.14338608716,3.16215448943,3.19886532873,3.15901697438,3.24582187924,2.80374042079,2.96920154685,2.93525757654,2.92988856015,2.92193322897,2.92664319766,2.93262519636,2.90483096075,2.74167074854,2.99634760216,3.06291991666,3.0165019262,2.99057923386,3.18789338503,3.1030598551,2.97387166055,2.94651103099,3.01377716806,2.83329660153,2.95836664094,2.89112589521,2.77327013016,2.86668765033,2.87303466113,2.9273740802,2.92597432988,2.85457851787,2.8843141306,2.95493671269,2.92820520569,2.91399440716,2.93404123147,2.78706309409,2.81084781834
2006-05-01,2.70192500871,3.01825352369,2.97327628994,2.97201843901,2.95857740171,2.8046562654,3.26067702601,3.26763527615,3.26490868352,3.2629079807,3.25641099594,3.24866493455,2.79654144858,2.9710993957,2.98097221125,2.97204133441,2.99315122878,2.94602079583,2.98881641505,2.99142248507,2.81137275402,3.15485405858,3.09287849074,3.08666490673,3.13721514753,3.12051378415,3.18851129593,3.01450969086,3.07800678119,3.11167370067,2.88623588966,3.01353544011,2.91485679978,2.83828401566,2.96327617162,2.94375719859,3.01642095812,2.99937203373,2.97600004776,2.95182056861,2.99124146781,2.97375418795,2.99142523245,2.96206905109,2.84685060547,2.76263007413
2006-06-01,2.74925696017,3.07587114596,3.0015641649,3.0650362633,3.07334803938,2.85419976777,3.33467646983,3.36277582581,3.31258379654,3.31419128606,3.30917098873,3.26118105502,2.85159408423,3.09805786583,3.05552609755,3.0698134806,3.10927066505,3.07363533436,3.11380466987,3.07356312869,2.88994000999,3.11133251,3.18622961042,3.18484378352,3.16780206406,3.29306581851,3.20665272846,3.13882945564,3.10397574528,3.15094281044,2.94495437421,3.07461841172,2.89820232803,2.87187385559,2.98813653253,3.0139538569,3.00100804852,3.04136303279,2.98077953691,3.03213503237,2.99309705851,3.04257655389,3.01564169168,2.98526383107,2.93603801412,2.84480035083
2006-07-01,2.85193782945,3.08104588796,3.10725021499,3.09976897417,3.0295381754,2.82979644257,3.34102646956,3.29677101919,3.32377108842,3.27081287789,3.30935612472,3.2492065991,2.82523947144,3.07614331916,3.08469320452,3.09557276719,3.12141828921,3.08884953848,3.12004579857,3.04912660066,2.90402116646,3.19840666003,3.14463177864,3.19762206898,3.19649560988,3.21783844208,3.2232554531,3.12933517623,3.10497806752,3.17015253869,2.90068355906,3.12033009878,2.94972738889,2.89224863052,3.00003219686,2.97264478115,2.96670824978,2.94761936881,2.97581933333,2.94473711006,3.006261551,2.94113642582,2.9591534494,2.97398152076,2.8676143624,2.89929619626
2006-08-01,2.7940378198,3.03390469346,3.02088307873,3.05110202484,3.00450530463,2.77051578879,3.26201911979,3.22602356092,3.23333621309,3.27345238231,3.24612611664,3.25759251257,2.78875600408,3.02388262928,3.0763845793,2.96657948691,3.00632120788,2.99413750083,2.96941571454,3.00192156883,2.78734546429,3.09510397704,3.08252150496,3.12275250875,3.12931615558,3.2168483246,3.16376703949,3.05134540441,3.08094594558,3.07598700169,2.90372940329,3.04478384572,2.85476127542,2.80166482925,2.87729693229,2.88640193897,2.91981357918,2.89776660186,2.8521196212,2.8740293952,2.88575344294,2.87265244222,2.87323913251,2.8821140192,2.81112090838,2.8676837542
