model,FGOALS-g2,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,HadGEM2-AO,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,GFDL-ESM2M,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,NorESM1-M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run6,run1,run8,run12,run1,run1,run2,run3,run4,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run1,run1,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,264.785779105,276.257669237,274.025991752,275.198279094,276.191987355,274.326176338,274.828006816,274.34618163,276.06574243,276.088352218,276.267738196,271.381434827,268.780092955,273.545949021,272.578921134,266.608151337,271.203985202,268.282499426,270.417155661,270.734579094,269.084628089,270.223338421,270.941648302,275.877509155,275.341724721,276.315633191,275.333441161,274.216153378,271.9103441,266.539894365,273.660107523,271.579398345,272.079421443,272.440321495,274.598594762,271.12887751,269.564923581,277.631835938,270.604811879,268.690686656,274.16071383,271.966958374,271.192457559,268.783281848,272.297395117,268.206782747,274.371604731,272.401724581,272.271125026,275.208744583,273.666155675,273.237320613,273.867219514,272.048524614,270.165529028,273.143584602,270.569162937,273.168211785,273.845217591,274.66556877,274.301050704,276.194945237,272.379952197,274.042397911,271.58727284,274.337562487
2006-02-01,269.165322168,277.343125424,274.819842679,277.911209153,276.688331625,274.004766168,276.373917391,272.895885352,276.919141537,277.083963307,276.308750588,270.702871205,273.364935294,271.62572272,270.248369441,267.107248617,267.970996543,269.571103407,268.111837422,272.174880797,267.744865163,270.517722539,273.24703111,273.977650458,276.94559655,275.805941574,274.355423713,275.057902091,275.245471496,266.00633886,274.210359191,273.271173656,271.481082515,274.492414843,272.607569494,274.091664927,273.034357371,276.243743896,272.780426262,273.279165955,276.721231095,274.237520908,273.685272595,267.306838703,271.962354221,272.80464978,275.533656775,271.220157159,274.096719471,275.885316391,271.954815034,276.159772794,276.248174926,272.199044343,274.220974902,274.527499731,269.527093256,273.101642023,272.963667117,272.948466304,275.260980931,272.871692661,274.609817829,272.759574638,275.154216474,276.30980087
2006-03-01,271.142746326,278.854942448,275.128417771,279.102433671,278.229453811,277.55956199,278.247248937,276.572072548,279.260539989,278.395294982,274.270607648,277.116587008,274.337851576,275.631482502,274.466159758,272.715159607,272.751690927,273.336437996,275.152444534,275.046910802,272.051562163,272.564322102,274.659260714,275.463283851,278.033354028,276.954811056,277.142722363,277.090915981,278.656012558,269.235679058,274.266881706,276.808172189,276.925941692,277.518932731,276.841535695,275.099307382,277.761412145,276.492401123,277.353097012,276.434431284,277.215466432,276.104339006,275.406341962,272.447182728,273.725785648,277.489281374,276.444309904,272.645907068,277.80521194,275.730459465,276.296707001,277.494854556,276.136933245,276.96364256,276.378604032,274.360905426,274.490284939,277.001022004,276.120791451,276.988504684,278.638925532,277.93285726,275.28737351,276.463035028,276.08021952,278.182848087
2006-04-01,276.099128123,281.586066351,278.114516928,280.281458797,283.709950374,281.569482724,281.164696661,281.487459698,285.332680577,282.996018788,281.355484012,280.431475283,280.723243499,279.483585143,280.919008752,279.213312355,278.302482273,278.318090128,279.801938875,279.932471701,279.321166838,279.419285467,279.277017707,283.481645629,282.068612846,282.497635593,281.647237172,281.874723213,280.143903681,275.215730236,278.498659938,280.368950238,281.114397475,281.481833039,283.243975362,281.52911794,282.51253667,280.402404785,281.246132688,281.067014791,281.736930438,280.606638199,279.904765705,277.450480745,280.132125608,278.739071215,281.18451619,277.851503986,279.736195218,281.947878514,279.479587089,279.911342341,280.447429583,280.300285925,279.463371419,279.697483417,279.825594917,280.486884106,277.499940569,282.232387339,281.749309966,282.978004775,281.00319008,282.830752937,280.570314183,282.019048559
2006-05-01,281.155122822,285.288306165,284.362033738,286.077034318,287.634157566,286.824615825,287.141065762,286.261734726,286.228023985,287.411934576,287.673225371,285.198563496,285.229578576,285.138311804,285.414433604,285.701579572,284.724947875,283.328963093,285.176505097,286.032456075,285.331275536,285.193109625,285.263690469,285.23805052,287.022329942,285.585765774,287.361589776,286.466965823,286.923397659,283.600285401,283.527138127,283.137744596,283.507865684,286.946679084,286.983006416,288.076563589,286.50926865,286.335693359,287.619052749,286.723294591,287.662329799,285.413022587,284.440256157,283.617757474,284.461854271,283.777644814,286.338649581,282.442938286,286.773312418,287.127944309,282.237123336,286.27451963,287.517761685,287.346381765,288.483330456,288.490590339,287.128561617,284.379910746,282.668643428,286.029058776,285.408867106,286.044819043,284.048084497,287.729482638,287.148055713,285.895124253
2006-06-01,287.507193711,288.27258196,288.494081162,289.943569386,293.404676754,292.56713588,291.758244036,292.757661723,292.215182043,291.434951743,291.253899923,290.427431036,290.993776189,288.515883967,290.651592256,290.39639666,290.165708447,290.978480624,289.340317187,291.060578804,288.207877736,289.142009007,291.612267451,291.704552615,292.722369662,290.409606857,289.843084135,290.623524431,292.321085773,287.92753087,287.983660151,287.288819211,287.388298916,291.684162077,292.027695432,291.687467321,291.106081345,290.043518066,292.043345353,291.872317849,294.442626257,290.452759334,289.964517271,289.519937752,290.833604158,290.116249051,290.112173472,288.218070829,291.29216352,291.424510534,288.254528875,289.323244971,293.565062511,292.222054116,291.760529143,293.451317765,292.91950533,290.239510966,290.526404376,287.860475146,289.098879647,288.644556148,287.937239409,290.569201433,290.097419574,291.049135491
2006-07-01,291.942446801,292.940663883,289.640901281,291.726049743,294.370004789,294.74887728,293.67202787,295.198125382,295.226835334,293.793989092,293.29253763,291.413910989,293.935465698,291.36744887,294.091727268,290.502196097,293.521342947,292.329720155,290.815398166,292.919660643,291.280519343,291.892882091,295.677700771,294.492722243,294.04870622,295.184064113,293.744938443,293.874250571,293.811935056,289.424519442,289.878834072,290.84111939,289.11101871,294.269107705,293.927101442,293.082816766,294.357262901,290.734619141,294.551019963,293.685232054,297.827569032,293.988045481,292.728916375,292.196946794,292.930251278,292.514699449,290.969372248,292.572984378,291.363218346,294.279753385,290.360982983,292.703651206,294.858501924,296.572191796,297.147311282,296.849508326,296.509193439,292.073141411,291.292420327,290.026553292,291.168923004,290.301635927,292.444566358,293.593506981,292.559935957,292.782007714
2006-08-01,291.090540677,291.137537219,289.571030126,290.388379692,293.349014688,292.454425638,293.28308239,293.820796062,294.880339524,292.517019073,293.65961907,290.414191728,292.22326691,289.747329004,291.960772269,291.885768252,291.106079965,290.060053609,291.825936213,291.839387086,290.024210075,291.413091521,294.746022018,294.458654038,293.183801745,292.855611551,292.870698018,293.161331651,293.499248877,288.546161235,290.911316899,290.189042215,288.487626998,292.555813822,293.353685224,293.724832221,291.970400894,290.643981934,294.055902685,294.006391843,296.314015139,292.814547424,292.069310887,290.988445677,291.94478715,290.986505538,290.986711827,292.61619701,289.992802854,293.193985408,289.538867164,291.789425218,294.372777674,295.287841233,295.055344256,294.375110778,294.96774686,291.41982278,290.395920669,289.802371525,291.715604673,290.433720145,292.240895743,291.979220202,292.875641748,291.288660177
