model,ACCESS1-0,ACCESS1-3,FGOALS-g2,CMCC-CMS,IPSL-CM5B-LR,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,GFDL-ESM2M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,GISS-E2-R,HadGEM2-CC,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run1,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run6,run7,run8,run9,run11,run12,run13,run14,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run1,run2,run4,run6,run10,run1,run2,run1,run1,run1,run2,run3,run4,run1,run2,run2,run3,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,3.06934287298,3.1671970612,2.79567162554,2.89863421595,2.83032039641,2.79332633542,3.21819644179,3.17643952054,3.15469685073,3.18376232535,3.10753130241,2.88671153404,3.01950513828,2.98439040007,2.90951450736,2.85694360411,2.89501410526,2.87050602629,2.83944133543,2.85310938836,2.85447002871,2.90600212721,2.86857423615,2.86577478246,3.02161903184,2.8101001411,2.7881133727,2.79184037122,2.75991708218,2.81938443135,3.2119253689,3.08457444205,3.05978350722,3.05597347134,2.99747107997,3.00008970115,3.06167931238,3.01356230371,2.94827721072,2.91682627236,2.91134772521,2.89479864132,2.8884516918,2.88856065307,2.87366063203,2.87458669134,2.87155552968,2.87935415064,2.87602939394,2.97444702229,2.97001566402,2.88964961879,2.95264083799,2.81054659008,2.69344096862,2.73976936396,2.71924302134,2.73711695227,3.04384131205,3.14373881695,3.15462174016,3.10288576388,3.07888428678,3.10247685372,3.25143960913,3.29592776361,2.77912199687,2.94299939288,2.87509290487,3.1095432802,3.10116475047,3.05004402666,3.21645219368,3.16510256662,3.01342316703,3.05102250222,3.23535419617,2.84434569496,2.9269936995,2.94659571952,2.96711704449,2.86347504459,3.03981463765,3.00861481312,3.07590517886
2006-02-01,3.05056762951,3.13657421772,2.85162793239,2.9346648247,2.80256666364,2.82497199018,3.21524231505,3.19185258473,3.21524064803,3.13254071679,3.14147633166,2.84794376758,3.02500961172,2.98886389021,2.84072602848,2.86159523531,2.88292233015,2.87470563921,2.7919075082,2.80031115377,2.87161703404,2.9017843969,2.86767642771,2.85528388803,3.03511254498,2.81308147018,2.76560462004,2.75771857597,2.78404429085,2.77005843967,3.19161015272,3.05523867221,3.06731680134,3.03257386291,2.96284204324,2.93919357069,2.97911596078,3.00164728057,3.00037783409,2.85844315706,2.85569617881,2.86658070405,2.82101419376,2.88354197971,2.8570640259,2.82786919356,2.82072878038,2.85769466703,2.8794686948,2.97870392691,2.92427947519,2.85741436414,2.78693990207,2.83695421508,2.76573502202,2.76304718007,2.71509092006,2.7384846693,3.08623117058,3.09763507284,3.13545613259,3.09984807036,3.04524993385,3.07674304442,3.23237156928,3.25268621946,2.73070087821,2.9370488108,2.80312409423,3.11858358136,3.03716063138,3.01499723318,3.18902706142,3.20106043185,3.0183175129,3.07325624842,3.23101686239,2.88541345444,2.90589208695,2.93295200209,2.95062463194,2.83412943451,3.02403102288,3.02336115314,3.0979418228
2006-03-01,3.06098632502,3.11417444928,2.76329786268,2.84667511676,2.81974629508,2.80464390231,3.14853616797,3.11407899637,3.11191608248,3.1028847403,3.10371619867,2.84454716015,2.99010781259,2.99576813334,2.83522237706,2.89616032741,2.89718708282,2.84437361147,2.85932802753,2.80747561411,2.84456568522,2.84453143563,2.88152480908,2.85323273514,2.90063750242,2.76818018844,2.75016478542,2.75643098794,2.75722536865,2.73176513005,3.16224974731,3.03502425706,2.92355071253,2.86406610582,2.98391309186,2.97772172525,2.93399625348,2.9953148284,2.92034832411,2.81248186224,2.80162313078,2.80499880335,2.8231861894,2.81554756233,2.8505219671,2.82156874796,2.84103922793,2.76244206176,2.80314461475,2.978794947,2.80779372849,2.81082064389,2.83601122813,2.81717122706,2.73280957333,2.75447607371,2.74325641164,2.74858764912,2.98845422898,3.05896113415,3.10451222807,3.01779102021,3.00250359978,3.04984518897,3.2542799524,3.22721958303,2.7587108742,2.84843475348,2.73493709095,3.0585459916,3.07266014227,3.03048047116,3.18135300047,3.18748306371,2.97510992998,2.98710101209,3.18791847301,2.86997158311,2.91174006006,2.88820404327,2.87933904961,2.84105615941,2.98021605329,2.99518018237,3.0254098711
2006-04-01,3.06209003743,3.13505360481,2.83958475122,2.90812309614,2.78632286807,2.84635513816,3.18995516246,3.15712579298,3.19811527374,3.16451450267,3.13316743832,2.86908509046,2.86640972496,2.96968565826,2.93981495934,2.93848866507,2.90283913264,2.8905777754,2.86742067987,2.90341160401,2.94585797197,2.91714560162,2.90481551772,2.9280362409,2.92188142746,2.77139708533,2.72486232587,2.77098224563,2.77495753867,2.74293821936,3.14569296118,3.09028882443,2.9122425199,2.97257991586,2.90425901055,2.94957379304,2.94769733375,2.89405767276,2.94617801899,2.84413691297,2.82451786851,2.8314026611,2.79961550664,2.78730142584,2.82620870015,2.78198828095,2.79330015256,2.84223784562,2.81848965036,2.962807652,2.86829480233,2.85952653572,2.78062229638,2.7855017721,2.74620426043,2.7081323388,2.72637097133,2.7576506566,3.03625254451,3.03916589626,3.03050142197,3.00188734724,2.99435325209,2.98955988297,3.20349065054,3.21165170828,2.78334159887,2.82455269895,2.77141539294,3.06192145427,3.05608730726,3.06008427487,3.19456947052,3.15405438435,3.01541772093,3.01254058852,3.25519134243,2.87531631737,2.84532897616,2.92372849291,2.90809366366,2.82662355277,3.00908011083,2.95123368977,3.01247588265
2006-05-01,3.10459095563,3.22750794405,2.92357432483,3.0153026348,2.73920393514,2.79773990148,3.26445504141,3.28494313109,3.22807978574,3.27165929155,3.24869144514,2.94330731306,2.91613883186,3.03708033515,2.96852275039,3.00219290466,3.00683391964,2.93070935562,2.97557926266,2.98547441256,2.99214915866,2.99894816592,2.97107550827,2.97306491408,2.92435223393,2.79664415661,2.79390913993,2.77592936454,2.79950843517,2.77579013959,3.25273926671,3.07799578466,2.97001647091,2.94242188575,2.99330958912,2.93607083734,2.95951490205,2.98196721911,3.03952161148,2.88133556506,2.83891742365,2.86380052023,2.88462085083,2.8720735793,2.91119622408,2.8714436859,2.86735633616,2.86320191829,2.85732153492,2.93807012041,2.92124400016,2.9326921885,2.87637205323,2.79928416711,2.73440569083,2.69731671532,2.7018269234,2.68986846948,3.03008547511,3.02834596967,3.03932630991,3.07322943298,3.10220155816,3.07500717552,3.21558645036,3.21178100085,2.79318059059,2.85872735692,2.80369241999,3.12286030758,3.11685381305,3.12062774199,3.2033680762,3.18900808455,3.09661984626,3.05442078665,3.20861296117,2.92290168297,2.89915133381,2.98589830096,2.95216182892,2.87766487324,3.02580291134,3.02897730543,3.0808409247
2006-06-01,3.17489585491,3.25076900648,2.90580995988,2.9806232178,2.81849721044,2.870257343,3.33815910197,3.34304899616,3.34984282129,3.25892262165,3.32585526822,2.97274271401,2.93566123858,3.13600406128,3.02594421734,3.01173858589,3.03201800996,3.00304319424,2.99643212257,2.99128177982,3.01717947491,3.01852829608,3.00504397508,3.0217562121,3.1255202608,2.85473979496,2.85247225557,2.82426710375,2.84472978132,2.85243500468,3.20499509917,3.03503522455,3.06264067064,3.04839285736,3.04062122685,3.0779617251,3.10302464717,3.01871462385,3.06057544579,2.9233652954,2.89169953197,2.91228765369,2.97304007697,2.89010219422,2.90973462381,2.91169179548,2.92006777839,2.907621245,2.89128601232,3.05141951821,2.93465531822,2.96079461453,2.96385496993,2.86793507513,2.77296688831,2.75993267143,2.74603498397,2.77386419629,3.12316901093,3.12666716444,3.15651882007,3.1262382647,3.10673389123,3.11407653621,3.26476262762,3.27714750313,2.82730412532,2.90405203261,2.85965160802,3.18796137319,3.20018478788,3.2123357132,3.21446813291,3.25658498559,3.09530820475,3.13654095643,3.24991992373,3.00410076388,2.9401704672,3.05277657743,3.05459796654,2.82186135375,3.11367085674,3.11920526065,3.18812226492
2006-07-01,3.14608178837,3.2970532712,2.89490306389,3.08026220672,2.86969367687,2.834992344,3.29273811712,3.26729314788,3.30688928842,3.30675543413,3.29674146488,2.99481525256,2.9926351998,3.11844074889,2.94906413295,2.94736429012,2.97489508093,2.9632746139,2.9817907775,2.95344105082,2.98641263414,2.9639266786,3.02306053044,2.97067867453,3.10171307728,2.86988885933,2.87807821156,2.86755013753,2.83040408745,2.84021643714,3.2343812083,3.07478449676,3.10810957107,3.07588608552,3.07630789254,3.032340528,3.07438723189,3.14577969272,3.03750350953,2.93369768685,2.87952005236,2.89822849142,2.90514682657,2.88396820232,2.88553568367,2.91768675915,2.85670977176,2.92527651736,2.86773526512,3.08901403658,2.98358366021,2.92679129329,2.92919685979,2.9069657323,2.81966800338,2.84191351404,2.78913234759,2.85513456884,3.09613531189,3.1169931339,3.1424054646,3.12028922492,3.19780998204,3.11342007669,3.27069946598,3.2269844889,2.84333806629,2.92561533094,2.84864691,3.12779752237,3.19538103853,3.15404172603,3.26327960138,3.24979289022,3.14283180294,3.20103076597,3.27783733209,3.00277867425,2.92157658321,3.09257055764,3.07641318546,2.85102004422,3.15395246041,3.13495824593,3.11299301294
2006-08-01,3.10926201684,3.2121858924,2.79950013909,3.0601899929,2.87798190506,2.78879281251,3.27856484589,3.24972767374,3.2308295204,3.21287404553,3.27621208746,2.94486400372,2.94916329944,3.04910055135,2.87101644846,2.88928330323,2.89682420466,2.90331897518,2.87849312502,2.85065670194,2.92639132263,2.88877714122,2.84459602681,2.86529455186,2.99842661099,2.81433982625,2.80727416518,2.80777896599,2.7973283896,2.82489623241,3.18701149499,3.00698461706,3.00950315107,2.99213690731,2.98819572889,3.02041788366,2.9312803706,2.96376293494,3.03709569126,2.84123218235,2.84380003391,2.89100684801,2.84700390443,2.85074551223,2.85488498151,2.86388285922,2.86349425891,2.87533667909,2.86282745979,2.99824756156,2.89405141505,2.91795707567,2.91707075015,2.83074924732,2.79762805229,2.80952015067,2.82440177294,2.84663566806,3.00059762606,3.0275512801,3.03743840587,3.02900912452,3.0904588272,3.06867629083,3.21537127337,3.26132154015,2.74282881995,2.93095335728,2.84427485166,3.09325658823,3.1164439082,3.11347779861,3.18990957279,3.21424339853,3.04419344539,3.13184615944,3.23334987417,2.98717771008,2.8506031673,2.99115240208,2.98416343981,2.79407843269,3.0379229848,3.04485859021,3.08426687765
2006-09-01,3.05071083903,3.14447916023,2.77875466407,2.88464565027,2.81200880793,2.75252770796,3.22167091003,3.16205215632,3.1910666893,3.18763637164,3.18940386996,2.90955471463,2.89975773682,2.96100600365,2.83259606084,2.79188926838,2.80903826475,2.85341633678,2.80558746375,2.82546379961,2.83698222188,2.86482688181,2.77942752906,2.80409754569,2.92437037514,2.76437386242,2.73822801707,2.75091008307,2.7744977484,2.7388549724,3.20055411335,2.95933219618,2.92843163691,2.85651797807,2.9550897386,2.87364623413,2.90010574695,2.91116967011,2.96221338992,2.87910546948,2.83159546415,2.81241279982,2.87752946644,2.81602667233,2.8971349683,2.86017634404,2.85156160117,2.83602303763,2.87631728487,2.95137473191,2.82834690551,2.75354068096,2.83751880352,2.80268706633,2.66220125083,2.72427780902,2.71268129003,2.7335029873,2.95839860908,2.99046756594,3.04645733467,3.01521183472,3.03675749839,3.04977746307,3.19721751433,3.20643737498,2.77414304771,2.82713258502,2.70057339111,3.07814909069,3.0490315389,3.06346488982,3.19674556659,3.15063909306,3.01841898293,3.01978499444,3.22997627108,2.92138700131,2.84461981879,2.96422375481,2.92972307397,2.77938138761,2.96854740981,2.94759080212,2.97013574554
2006-10-01,3.04141416957,3.14354952507,2.8027416018,2.81292826202,2.74080006164,2.72986222489,3.2085333159,3.15870400124,3.1690842121,3.13901012379,3.17829260974,2.84342623074,2.88977578164,2.94397220084,2.81538345414,2.82340902475,2.80576834064,2.809616716,2.81056357272,2.77557132644,2.80714587658,2.76887584081,2.79523389914,2.80768697259,2.94242664575,2.69304782417,2.69406906789,2.68390837053,2.6782792189,2.71301621372,3.18200211674,3.03601922241,2.96582882819,2.97065428733,2.90488919642,2.89417384027,2.97352051241,2.86023988314,2.97307248502,2.9036730902,2.89662654278,2.82877291331,2.83639537867,2.86759007047,2.84679049846,2.8580842665,2.83660717842,2.86543843763,2.83934489665,2.94251319783,2.79455190976,2.82119904112,2.84091764249,2.74844100051,2.70362972153,2.72892172599,2.66860806706,2.69053062258,2.96733608555,3.00407958671,2.99849549022,3.02993240397,3.01010446774,3.01061846674,3.22125744951,3.22150044995,2.70644856613,2.83936759114,2.74825041648,3.01378126295,3.05027495641,2.99801265392,3.18245110554,3.14651747902,2.92196810325,2.99954588145,3.22677413597,2.80259644082,2.84217407119,2.86589068538,2.85957800574,2.79299245386,2.96547214121,2.9832443728,3.01360638536
