model,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,FIO-ESM,FIO-ESM,CMCC-CMS,IPSL-CM5B-LR,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,FGOALS-s2,FGOALS-s2,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,GFDL-ESM2M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,GISS-E2-R,HadGEM2-CC,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run1,run1,run2,run3,run1,run1,run1,run1,run2,run3,run4,run5,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run5,run6,run7,run8,run9,run11,run12,run13,run14,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run2,run4,run6,run10,run1,run2,run1,run1,run1,run2,run3,run4,run1,run2,run2,run3,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,276.485764675,273.626985778,267.338719827,271.57162599,273.524747668,276.126079027,272.740898016,269.033350905,275.833671301,271.179384165,272.574589903,271.436874777,270.798718541,274.945566934,269.285190437,274.79646427,277.433022217,274.095805304,273.031259045,269.297593516,271.446623301,267.955955397,265.671571697,270.717918439,270.305196261,272.200977987,276.706491463,265.787477464,268.776127622,270.515707993,274.535828313,272.381663093,277.750981639,268.480243053,278.008969938,274.625233107,272.807899895,275.135852876,274.001150806,268.022341717,274.526868555,273.837917056,262.308913469,276.506056114,275.786600486,268.116256302,274.024537605,273.702744841,272.591735073,274.899155445,272.041798534,274.460319346,273.729563175,271.035656923,274.344067841,272.687873118,270.89698559,270.513948262,274.293483359,279.084068203,271.677642399,271.376120762,276.106214048,270.395001288,270.762269157,274.979666891,272.35407615,269.806853451,274.532734287,274.144737963,270.760955669,274.164007094,272.960976717,276.523217068,273.374660675,267.540128445,270.160005073,269.254180263,274.918323045,269.25006758,271.828191969,271.123673203,270.618775265,268.959987677,272.275267515,276.896953066,273.910131867,269.757627856,270.590713394,271.453303931,270.137147289
2006-02-01,280.556111479,276.955395359,268.62408819,281.751151044,275.426427072,276.390719209,271.957222381,279.99296758,276.583965993,273.794819696,276.021363095,270.307092891,274.69259941,278.809229467,274.385149423,277.561462349,279.919977005,269.982360168,277.159041322,275.116938082,275.616966028,270.158069059,270.057433008,273.935441453,274.005214757,272.6225039,277.939308759,273.883764097,271.779983735,277.169445752,277.368327729,277.421128703,283.587132706,275.939211221,276.310430255,272.406982553,275.411047554,279.056095787,272.804486371,274.188475665,273.065363432,282.091768072,269.78016992,270.635373158,271.339856259,271.270501452,272.075090942,277.633792455,277.314166494,268.953880236,273.494645282,277.418328777,274.04405845,268.048563864,273.780875374,274.244888861,279.221972846,275.635489707,273.699898345,276.958419188,273.67924371,272.892283575,274.270813746,270.625451525,273.235458668,275.896154976,274.010852893,274.518384073,271.408714026,278.754444279,279.707073893,275.487779419,279.810293194,271.991365715,280.77749392,276.790196675,273.420603792,275.095878559,274.826742655,273.294609931,273.412564385,269.427435915,273.233871236,273.766544581,274.308012073,276.126546323,273.333021993,271.901530105,274.768262281,270.659702729,274.106191651
2006-03-01,281.737400359,278.74813828,274.477248151,280.832909092,278.871028831,280.968612079,279.178580068,280.390109312,281.808093215,278.981636564,277.745042388,277.886383006,283.000981988,281.286748945,282.46342205,284.417021945,280.103219904,277.648079052,279.702686959,280.769474542,276.584090038,279.325373528,277.599235711,278.045413794,276.894911953,276.461522139,278.525713003,276.499954868,276.434571453,282.647641588,280.198027288,281.858034771,281.590822667,280.960626265,283.001036074,284.459533372,279.66540274,276.511743061,275.336237908,271.281448759,283.433417491,282.29942455,274.827841738,279.701267917,274.62480172,279.263585003,277.796073849,281.909975068,273.439313587,275.842903055,284.003091581,281.903954626,280.196591824,276.876629164,278.34071447,279.032349868,279.295073422,281.070250859,280.388209033,282.75439015,280.230238459,277.116959807,278.103296188,274.378881885,279.514140678,281.512121794,278.920492533,278.961412401,277.749120309,280.581743121,276.362789948,276.87366914,282.530074671,279.654609869,278.937352016,279.487325153,278.616683731,283.009388333,277.73302452,277.164655169,276.761942307,280.081710909,282.286057222,277.112450779,278.471503732,279.15775572,281.653131332,282.241520383,280.103054567,281.212087013,277.644839099
2006-04-01,285.715271853,287.183409413,280.122008915,286.240500569,286.048909365,284.607283565,285.863269255,286.130600325,286.609695868,288.169531095,288.111157428,286.026170641,289.791384372,289.139367391,284.646215184,288.200131152,288.834773727,283.47922431,288.271151792,285.738575829,285.036349019,283.698901271,284.613593333,283.324885804,281.300025458,282.685461342,283.773053481,284.489690385,281.509761906,288.565848017,280.928707708,285.859677932,285.942995959,291.24972984,285.652110584,290.073197253,283.594693489,282.344420376,286.127947908,289.442293039,287.120807011,287.757643737,283.888859708,285.07680786,287.843879925,285.109589834,286.124931153,284.530109061,282.920175132,284.63821439,283.795785044,286.592112248,285.178959235,284.415596393,280.698847165,285.391250996,282.911956521,285.328877128,287.771835029,286.997571713,288.928234409,286.791302614,284.611363604,281.392944467,289.910541083,282.640974693,284.723505193,285.808304114,284.795835292,285.392829958,283.905254214,283.674225643,288.217590049,285.773943089,287.35427291,285.938371802,284.624171853,288.065527195,286.114067208,285.016556587,283.131114015,286.724327465,285.524634718,285.492859482,286.40544817,283.528579096,285.837514427,283.687437656,282.906379031,284.220161667,285.412278568
2006-05-01,293.933810952,293.198823171,288.681797234,291.075555021,292.320370299,290.959605966,292.088781705,289.794629657,291.953868101,294.367378234,295.059922909,295.275846294,293.365992283,293.646148402,289.156451177,294.829654068,297.573307775,289.586510104,289.984676496,292.053454273,290.990128931,292.491949511,291.44194282,289.443017535,291.382959492,293.426031476,292.633589043,291.145313151,289.397529474,292.807330205,287.746984591,293.929468016,295.501243117,291.328126955,293.54344597,297.132250366,290.691135127,291.328559502,288.99921638,292.143393377,293.236261054,292.299741601,292.589857426,293.620749652,290.775934558,288.572822294,289.964932525,289.440098251,290.954564373,290.224230724,290.666260411,291.223796888,292.157029225,291.456252053,289.61760846,290.8074245,290.70304389,291.927887975,293.912579332,293.190692217,291.972959166,292.122621568,292.825808136,288.88781615,290.943554327,288.729914534,288.612249264,289.167043361,290.20723829,290.541204825,289.756950314,290.383397704,293.436236191,289.522632684,291.264854374,291.686441384,292.292078279,294.408110663,287.913479849,289.605174965,293.036632415,289.763848067,291.860059399,290.016985311,290.985386965,290.387052412,289.182796054,288.952725386,291.374270634,292.208182239,291.08530055
2006-06-01,296.564579158,296.593503009,294.026601264,296.211566966,295.018546795,295.827907567,294.319487518,292.996122191,297.751352822,298.287726593,301.119349372,299.592754899,299.581541354,299.076792063,294.950713079,300.636512725,305.33075285,294.759477632,293.125566807,302.169698527,302.725883598,302.484030127,298.921423659,301.627248912,305.76000551,303.352705695,303.582454309,300.936101938,301.430586757,295.143361271,293.316409047,304.220900817,306.769632526,302.539112368,304.010945474,305.922750215,295.005430572,294.158845487,296.861110614,299.024442325,296.893976867,296.720873322,298.729549647,297.875234409,293.289679515,292.168702579,294.167522259,294.273859607,294.130276701,295.658795907,297.023767203,297.564180703,300.19450119,296.360164346,295.755787801,293.184159796,294.601010077,296.909995376,297.221227177,297.793909986,297.991274576,298.245885084,297.588586371,293.842808005,294.850586611,292.689913515,295.704293111,296.926819827,293.839614335,297.704562367,294.282171248,293.518157614,297.989801726,294.87906707,294.499519736,299.368640373,299.6560628,300.274761535,294.863116297,293.517888517,296.211678616,297.850418424,295.316105721,294.056224483,297.328501559,294.101828592,294.919900188,296.889466876,294.932238462,294.000828623,294.694355706
2006-07-01,300.485433403,300.792120861,296.022139042,297.863568897,297.886417548,299.52447018,300.033890732,296.381164423,300.697582844,301.404710575,303.859737753,301.963496849,301.7419089,302.983350133,298.68805908,306.775013742,306.521486476,299.511195648,300.683897184,307.752639748,307.106091117,309.104194176,305.099191686,306.885145418,306.780301343,307.523734299,305.693650181,307.39229973,305.751292095,299.705960529,297.725502571,307.907192198,307.800359368,307.158717935,307.234436629,307.140570049,297.470536602,300.80333887,299.692086376,301.804804356,300.428289713,302.207367898,302.777814464,300.629481626,297.422813264,297.397049725,300.51573929,298.544935822,298.980874312,299.969664091,302.050050921,297.255829758,302.232284452,301.307494358,297.433421865,299.238681422,299.867575733,301.251411466,299.528315456,299.503273199,300.263390443,299.852667862,301.047494567,296.676370937,299.506667579,296.378884038,302.210132369,303.858833592,302.399357886,302.012789903,295.254333959,294.685888558,302.521019673,297.764146704,298.049121136,300.717877603,305.387079205,306.184072241,297.048784206,295.805927052,298.040081375,303.920020625,298.068777188,296.489490329,305.02934278,298.19036392,300.109781408,305.074533767,297.731061816,295.689510078,296.748497311
2006-08-01,299.371232856,299.23984727,293.603618062,298.01082013,297.5931851,297.144108285,295.272419425,297.157532524,301.992223912,300.966227227,301.038887007,301.435451019,300.043937876,300.215619439,297.870287368,303.456832126,307.319281661,297.201443025,299.804377749,305.13153204,305.889755501,307.633324338,302.997835443,304.328882428,305.525022945,307.538256752,306.924904302,305.500952035,303.204612779,300.469425637,297.805493964,305.382917114,308.411602315,305.293826623,307.982390796,305.45168515,294.309996034,298.673416102,299.438765745,302.388802681,300.47834806,300.342302036,300.517695435,298.930423912,296.51310027,300.157329589,301.590479154,299.66495792,300.574545333,301.859441418,303.177948225,299.641638108,299.105455256,301.067398153,298.654827058,297.815750252,295.985691764,299.553195661,299.934136934,299.679678565,302.653581165,299.925878722,299.837389746,298.618238342,297.454058949,294.552161299,302.208487559,302.598142274,303.658068843,300.861447884,294.158408202,296.43422789,301.929588966,295.455201203,297.799149503,300.999801184,303.375560321,303.177179879,294.057352487,295.729358535,300.06070522,303.101231366,294.301171507,295.2597192,304.725767546,298.196000969,301.205606873,304.728517851,297.017288376,297.842658003,296.247036413
2006-09-01,295.455950185,296.283517708,289.187961924,294.824649851,292.595171593,292.086337253,291.05957307,293.307912617,295.684707407,295.940044057,297.067596349,294.602123088,297.553594177,297.320325394,294.281592822,302.726911637,301.104323232,290.906200157,292.940870925,294.574667489,297.387865219,295.80145392,293.316334388,297.631031012,296.745613136,299.4234911,297.666561955,291.992695737,297.204887006,294.461175583,290.81645683,299.723033734,301.337262381,300.201645887,299.89287535,301.275683638,290.24578704,291.821346535,295.235637278,296.914485649,294.522627374,294.65327937,294.224115312,294.788799609,289.494998888,293.726669024,294.028586899,291.959195071,293.522100003,296.35242477,292.873432492,295.913596476,295.32807955,295.023075377,294.64915399,292.981225459,292.644135866,297.416856813,297.11392117,294.941327366,298.255419204,294.828874294,295.537733937,292.897307422,295.726639028,290.475432102,292.564608926,294.52548554,300.226933696,295.578869528,289.734169861,292.086615151,293.249614735,289.392653846,292.246818601,296.823784323,295.67221059,297.471709732,292.547422255,289.854019141,293.030646855,294.392797782,290.347737722,291.545487552,296.024131772,294.157890201,297.180932794,291.474317498,291.358964249,295.908695152,293.764306334
2006-10-01,289.828048562,287.75757569,282.35836545,287.220117621,285.803347971,287.558806995,283.548446764,283.022955433,287.735102197,288.201853725,287.656642842,285.73322335,286.528848939,287.6030323,286.807404804,292.752609609,293.340521642,286.944826639,287.906892091,283.398693904,282.957107685,285.792962793,285.228810373,286.907042938,285.390872876,285.487974127,285.565372241,284.980619726,283.629082947,287.429137776,284.721264099,290.116518652,290.851091447,289.525140759,292.107911925,288.640484132,286.740690614,288.06716049,288.689871972,287.533285491,287.69207111,285.257316388,287.82658961,287.914408138,282.228019279,286.883446473,285.467662966,285.974592692,289.147878019,289.180568307,285.138378662,289.529820863,287.4338084,288.310305625,285.034802836,284.718731106,286.573729432,288.911681512,288.961223309,288.894658633,283.590648806,283.452161832,285.952291207,282.739526035,284.771641292,286.195543315,283.83905043,283.562523361,287.205758951,286.318980192,289.627279129,286.110135785,287.439885688,283.956127182,285.381873311,287.713295505,284.723312334,290.354486441,288.004972212,285.154922733,286.328635737,287.779839387,285.755041338,285.100749036,289.315644022,286.7021255,290.797833972,282.950240279,286.87737855,286.92521673,287.998882361
2006-11-01,280.789357262,277.8651381,273.614275551,279.342603293,280.696480335,282.811362435,278.614767967,275.153035998,279.894583127,282.515898461,279.093317725,279.458541022,280.077906111,280.08982167,279.131140423,284.161174844,282.385815644,279.111389932,280.964691958,276.613660789,276.596622948,276.518216025,277.780944117,275.50382358,278.232230987,276.555359402,278.186120401,275.194661175,277.353276493,277.813269757,277.112483622,280.983589182,279.84453764,281.522443481,282.275245962,279.826334321,279.246192197,277.680281505,277.816553275,281.122349657,282.036090752,276.864271747,281.500462861,279.838017622,275.655074978,279.734098465,277.609470349,277.530943253,281.906816091,281.658265048,280.148457349,281.765972482,277.772594814,279.594203563,277.566552878,277.379580181,279.624416861,279.436886783,283.237715777,282.44149272,276.737429254,273.129544944,275.674986145,278.887370437,274.7212065,276.530716701,278.634335454,278.150548652,278.101752329,278.487449548,281.718811599,281.491167447,280.330967637,280.438274367,278.275442353,276.830625213,276.966038224,281.941533119,277.774004247,277.460086666,275.40331064,273.531904073,279.999057823,276.624596737,279.447288699,283.806633198,283.044820021,278.885264137,278.574002076,282.454852554,279.120488348
2006-12-01,274.489052862,275.890837153,272.963644323,277.372848888,278.157794647,278.09852574,274.57747373,271.142978574,277.775937347,278.599286004,277.785437494,273.50733872,274.610602683,272.495324075,272.384913676,274.524770081,273.750569094,274.899546475,272.793812415,272.908932855,270.84544825,273.925836052,272.272577406,271.15208123,275.781291513,271.34515558,272.164447201,270.537415919,271.916411182,275.065468718,275.066695867,275.801752107,279.696995531,279.891317018,278.787095598,277.838709391,269.846518864,275.457797745,275.822473678,273.746474286,267.760667531,275.350839793,269.747347949,273.7451359,272.937830521,273.268906041,269.266796418,273.977867841,274.072086908,279.2822326,275.779957208,270.979011366,276.33359281,273.778507129,272.810981605,272.623496238,273.38077222,275.659843644,272.624597185,277.06432777,274.829498885,270.252478913,268.983620289,273.13770888,272.15874359,275.109663598,273.383588694,274.578435483,273.678910218,272.745420304,276.424785937,276.010692339,275.025621756,273.72100404,276.189796648,276.907536962,271.898431478,274.348285447,272.810653042,272.267691532,270.5871702,274.257803999,274.395491452,272.437463278,274.091165523,275.254196059,281.258229539,272.299431194,271.722160228,270.90933602,272.532497132
