time,MIROC4h,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,MIROC5,GFDL-ESM2M,FIO-ESM,CMCC-CMS,HadCM3,MIROC-ESM,HadGEM2-ES,CanESM2,MPI-ESM-P,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CESM1-FASTCHEM,GISS-E2-R-CC,BNU-ESM,CNRM-CM5-2,FGOALS-g2,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
1850-01-01 00:00:00,,3.24801868699,2.44287538708,6.2511546474,5.93174894626,,1.28932243137,5.49762974615,,1.00847876894,,2.96058790061,1.57339128225,,2.13111555226,3.78359315929,3.28705462534,5.54869423474,4.63960293818,3.90187229543,8.05638214706,2.20755147283,4.21958655446,,,0.711010362968,3.84226569682,,1.24734694894,0.327874039677,5.95056639263,4.42735207177,7.31444590319,,2.6348636274,2.86815338407,0.994993062892,6.12385408977,0.432834445174,,1.6439209317,,0.727948152244,1.12523650547,6.35333194493,6.57393923411,3.25683454266,3.88578492809
1850-02-01 00:00:00,,2.13431484915,1.96454300156,6.14760675034,7.93866353028,,0.386547546646,3.5130866716,,4.95636164174,,2.13771894363,2.60318857231,,2.23355232376,1.77979520693,5.87187098308,6.33016011265,5.35592247625,4.33191963695,4.39896417969,4.6604149794,2.87762012954,,,0.985561994635,4.43998527339,,2.48554959018,2.31862048504,4.2625970947,5.41328290728,6.43193258166,,3.64055753883,4.76109284048,1.48459815449,6.1985004947,0.234510188515,,4.81511255941,,2.11098990708,1.5929469942,6.85161030592,1.78275841182,2.65810544684,3.85338016883
1850-03-01 00:00:00,,1.87111146703,3.2615501478,2.55210849331,4.67219590196,,1.48937144622,2.50914751959,,0.758055949763,,2.19538443077,1.36284441697,,0.718156507285,2.8381010119,2.18372106448,4.3097992681,2.4097718109,4.25417668155,2.67539056262,2.11234504823,4.51276998843,,,0.83658297222,3.78672994829,,2.06035453765,0.98315603031,3.39333596757,1.90757700967,3.48685702174,,1.19319855138,3.02640773371,2.97255743926,5.68083395897,0.365132664329,,5.4245224229,,3.09116459996,1.71798209334,4.51735847195,2.61338397975,2.05129151536,2.42182636468
1850-04-01 00:00:00,,2.49024030556,1.31644600528,2.10100275826,1.82452204051,,1.77950737911,0.47714058614,,1.51574143776,,1.83619330728,1.09234318868,,0.439246094544,1.05849137799,1.38006254268,1.75022497506,1.62280728405,3.74467568929,1.79362811314,2.7811021528,3.43289233356,,,0.351749293758,2.23262493313,,2.01587405554,0.954565119494,0.818083011041,1.2342595407,2.00653574258,,1.49548897733,2.82598884681,0.703953894,2.12804957328,0.628875897246,,2.18239681706,,1.28713518487,0.496562085475,0.937795318231,1.91900252475,1.28355912911,0.600728040531
1850-05-01 00:00:00,,0.569767678385,0.843502677372,2.47862506128,1.24339577851,,0.775613430021,0.404166992133,,1.54351407104,,0.348800665334,0.794303590183,,0.745849448398,0.271795007945,1.64049765702,0.722787555161,0.143014400156,1.7168785162,0.451550573871,0.742052126409,1.48104058806,,,0.215927442424,0.474869889695,,0.935694176349,0.438779776763,0.373863227672,0.9662072561,1.93260231843,,1.6237277478,2.2571640326,0.569884219582,0.795731426003,1.17895740394,,2.34787981644,,2.11409972162,0.40740629573,0.533055106443,0.58344623394,1.01391084802,0.141115016266
1850-06-01 00:00:00,,0.440693843122,0.587070065261,1.48820079876,0.998881131309,,0.354635898769,0.466439187613,,0.86188549788,,0.269931278846,0.442340678853,,0.37967890038,0.31951539964,0.822491409212,1.16850206355,0.694196527496,0.983729453932,0.193101257589,0.163723784064,0.826976136806,,,0.13301202944,1.09260197719,,0.185453290312,0.321572251028,0.254682930803,0.863684491063,0.959019297895,,0.336930845758,0.51376421545,0.547695257078,1.45457554505,0.129131570322,,0.560830459153,,0.531196906612,0.511432468307,0.180849096608,0.401540027219,0.370229324609,0.209640365707
1850-07-01 00:00:00,,0.244803286091,0.656516597042,2.08436372226,0.573915404608,,0.29584044709,0.392989186283,,0.803628815232,,0.470471507923,0.501368503561,,0.415108748421,0.276660728309,0.222862897657,0.807456115118,0.157281438974,0.547531406054,0.189077804253,0.27720837007,1.30627107626,,,0.0698902153376,0.319438848847,,0.211374326025,0.284469422025,0.417551678694,1.11096930052,1.00611144749,,0.158069632985,0.554082917144,0.519410110343,1.1218529796,0.182273860818,,0.726005166007,,0.810676517959,0.48672183386,0.442489901228,0.365940178223,0.412288570012,0.10219389471
1850-08-01 00:00:00,,0.257340344867,0.515616052844,0.773028278807,0.724487316084,,0.230147619839,0.345244207847,,0.442048510929,,0.290244828135,0.459988466924,,0.259684647749,0.227174972836,0.284323311652,0.541355856003,0.235722044471,1.04199737234,0.322025235738,0.465912266519,0.678299996212,,,0.0371088110627,0.448566489291,,0.156639891534,0.296227721712,0.337087040305,1.18968046141,1.12589975459,,0.240649988912,0.456085634899,0.59000987315,0.698631433067,0.154867280677,,0.571180415123,,0.861946178022,0.327392812126,0.281375288716,0.912366491258,0.55171600931,0.143374363988
1850-09-01 00:00:00,,0.497177213003,0.974034823747,0.537373235991,1.65757556137,,0.564919209149,0.153811656466,,0.411006437736,,0.640422357232,0.394869677574,,1.47864937244,0.351936682035,0.719730945569,0.778279714971,0.190525966251,0.94982654159,0.190278760398,0.309593372133,1.04754901289,,,0.071138850174,0.639710266499,,0.441348661736,0.310433289395,0.226615026462,1.01887975097,0.655945841692,,0.523583797086,2.51754789315,0.822517673095,1.14732846539,0.130418749328,,0.492112176617,,1.22737748296,0.317424942458,1.67972036309,0.316352250089,0.259574252565,0.365261989074
1850-10-01 00:00:00,,1.08666953741,1.31876043775,2.85536285397,0.452044847426,,0.335614189994,1.43266034026,,0.711489962817,,0.293125397793,0.307624627333,,0.355336715482,0.202791987912,0.410589922048,0.860725816403,0.605867356808,1.46740851894,0.852345239272,1.6536678263,0.921049032829,,,0.152218017694,1.0475923446,,1.77390972446,0.370075539445,0.340092563356,1.05334741335,1.41151446469,,0.576477555554,2.25680768472,2.0471464708,2.92225017177,0.277115867324,,2.67333432128,,1.92804633328,0.297378383465,1.34951352111,0.40847295681,0.378751954818,0.234723493295
