model,ACCESS1-0,ACCESS1-3,FGOALS-g2,CMCC-CMS,IPSL-CM5B-LR,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,GFDL-ESM2M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,GISS-E2-R,HadGEM2-CC,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run1,run1,run1,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run5,run6,run7,run8,run9,run11,run12,run13,run14,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run2,run4,run6,run10,run1,run2,run1,run1,run1,run2,run3,run4,run1,run2,run2,run3,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,280.600880347,280.180488481,274.879141333,279.658772488,280.888993668,279.275977096,280.319617433,280.60982891,281.820603984,277.374549273,281.865366064,278.880516838,280.435874204,280.388468805,277.15173013,278.3845171,278.665866866,278.362556115,278.827063291,279.755947869,278.22069041,278.69198597,278.780617835,278.064594209,280.458494638,276.120843267,280.197625499,277.905668461,277.185166565,276.658908826,280.837890018,279.876912244,282.002589798,278.11525288,278.81380528,280.181757969,276.380460253,280.462521604,276.569476847,274.885914166,278.725767398,278.225539851,278.903909665,277.885635047,278.053972835,277.445748055,275.043988815,279.137547308,277.34941395,275.903521364,276.926622763,278.510576873,279.743271619,279.428724233,278.872707437,280.114609965,280.440374274,277.659599826,278.373596225,279.757393233,278.217640343,276.898963913,280.30470762,279.041561688,280.719259192,280.537724556,279.847139709,280.922037347,281.21775486,276.994711005,279.6432602,278.531588487,281.055258325,277.694883749,277.518227624,278.463217033,279.972633734,278.66851513,279.249212666,281.234948532,279.270427916,276.621699118,279.552408226,279.571934854,278.43533571
2006-02-01,281.929065819,280.537127916,276.723055311,277.650589611,283.725440184,278.985541636,282.724311649,282.347940188,281.964713498,281.563454667,282.080458308,280.253833826,279.760182825,279.754110387,280.245662517,278.600112898,281.432231475,279.105529816,279.770975821,279.815219005,279.789561907,280.518916981,279.739845104,279.802250559,281.469334196,279.111137724,281.790042933,279.635904617,282.627845049,280.032365933,280.457617709,280.765865742,279.010766916,279.932228845,277.894515747,284.930572839,279.612235155,282.40533862,276.769117585,278.239486729,280.443639758,279.990655886,279.696021579,278.360996571,280.737477637,279.971098528,276.229006093,276.165438951,278.773823775,278.145194792,278.962454799,279.787837273,279.774977467,280.680284876,278.242616823,279.916751108,279.336986456,280.180005092,280.420262246,281.067332146,276.918571198,277.598641746,280.882453284,279.084011827,281.574840214,281.988973986,280.666709654,279.998398596,285.72421197,280.756495543,280.880966065,278.672367243,279.222624238,278.72241918,280.058791876,281.69902402,280.955093422,279.620254974,279.680717139,280.413420014,279.684544447,279.15151139,281.504738138,281.200039567,279.13041114
2006-03-01,282.52299571,281.502165577,279.126488498,280.244691889,282.772387758,279.613204439,283.454272179,285.163110778,283.089085518,285.049459992,283.497425989,281.31930417,280.930295603,282.220062159,282.084156994,279.400429455,281.068319032,281.927940816,281.294873728,281.007340671,279.764824875,281.408481939,279.955469413,281.081157884,285.95386123,281.451650109,281.774531185,280.15915978,279.232474572,280.496519892,282.248100881,281.420232307,283.430663983,279.472376593,280.405054173,281.968662055,282.90087389,283.460133339,278.95730268,278.942765844,281.632454485,280.707806727,280.06085757,277.81581106,280.400066869,281.479523553,277.562122525,281.15841541,278.282620068,281.00016093,282.538511009,282.072763072,283.361361038,282.517100978,279.900651418,283.630604383,280.092801192,281.954485636,279.462608829,282.65695136,280.141609988,280.267811735,280.352540159,281.663951609,280.560012318,281.077025108,280.982928065,281.305752793,283.914433741,280.58798209,280.099699329,280.183126688,281.335992398,279.878944461,280.913519311,282.65286908,281.339633604,281.164723061,281.788584595,283.142925518,282.014054149,281.735084792,282.847194048,282.706170849,281.729443762
2006-04-01,286.490739567,285.564162197,281.090345611,284.051129315,283.509618969,284.562999195,286.770023718,286.710058483,285.553024559,286.017931417,286.597127487,283.646152642,282.480835333,282.676682505,284.690627709,283.609405017,283.72832157,283.354400828,284.243195033,283.644537258,282.493853202,284.658062271,282.129229873,282.775742081,285.270317241,283.05656682,286.538125992,282.710984539,281.119122378,286.005169977,283.691722555,282.095383841,282.971336406,284.709720222,284.942441256,284.618507079,285.141579353,285.161675042,279.75756784,284.042663113,283.459045072,284.345528669,281.73685858,283.723996636,282.129254483,282.551521443,285.756439576,284.129677237,282.263410735,285.110616599,282.725796084,284.804070153,286.525653336,288.486890991,282.12298147,286.60898863,282.393821531,281.997190378,283.567699783,282.81649415,282.601063934,281.623865388,284.442847391,283.001118698,283.529566782,284.363384293,282.611036751,283.553919371,286.12615316,284.752494823,283.641061912,283.219826108,283.827409517,283.837830869,283.290563359,284.330114026,283.658230619,283.908124933,284.181069595,283.062170122,285.783451404,282.016218737,286.135228426,285.679907132,283.204566279
2006-05-01,289.260420751,286.716907164,285.123415707,285.571928967,287.857828239,288.051101253,290.034139296,290.814604937,287.866386045,289.836893736,289.706438665,287.508732312,286.380085383,287.97116169,288.12144696,287.408024117,286.759172412,287.416896167,286.531265477,287.195064776,288.041725463,286.884611949,286.109425516,285.872947002,290.190986008,286.524198508,291.061631254,289.649051954,287.442445224,288.736096832,286.00763715,284.714977704,288.862315661,288.343202116,290.369176363,289.112199872,288.52966978,288.035764101,286.48942028,287.75932515,289.373875849,287.512347513,286.710166256,286.193916886,287.796019372,287.64577522,286.884778982,286.188334496,285.322588678,287.660816963,289.325550781,292.568096846,291.243200949,293.846698229,288.125505086,287.300622395,286.312570135,286.309686629,286.416625563,285.605373358,288.118488042,284.859339424,286.409768872,288.267342821,287.706960725,290.113553197,288.891064618,285.955356537,290.75840572,286.454315555,288.717302513,285.97995707,286.857757864,286.159319832,287.336508179,286.988308999,287.589771294,287.201540792,286.966943647,289.71895275,288.93274842,287.660296658,288.644632003,286.563465219,286.693470724
2006-06-01,294.502961167,292.828769466,290.134112282,289.644203178,289.403667609,293.23027326,294.570656112,295.638164725,294.275065654,292.896445903,294.137473784,289.50737064,289.550368032,290.353336837,293.3795504,291.72371869,291.401742461,292.237458112,290.548531335,289.605606595,291.930370239,291.845426224,290.432506882,293.16998135,292.491270316,293.14515859,293.925926797,293.292886491,295.50985546,291.936363409,290.698588634,290.252201347,292.97403401,293.399280678,292.392538523,294.122550268,292.359617153,292.507293388,295.130607096,291.717030295,291.66444119,292.307016125,290.647726009,291.71825278,290.537633139,294.026894526,290.70786698,291.043728956,290.397090476,291.764059831,293.552873735,296.715546898,298.379228356,298.141544543,293.380827829,290.077810296,290.077001009,289.807118351,292.143683284,290.806022831,292.609397399,288.769777235,291.029898083,292.562364638,291.904850467,290.228479771,289.954946597,290.963980555,293.095622257,291.129508607,293.18421393,292.357688138,289.623348215,289.687187102,291.963027766,292.828068687,291.591411985,294.412596175,291.564779214,291.353992845,291.316758492,292.338225582,291.8292211,291.562795853,292.298529736
2006-07-01,296.745378396,297.297706636,293.561743359,292.085542808,295.426536384,298.521497836,298.004477558,297.993708327,297.376294032,296.385301775,298.04557073,292.806226403,294.091856457,292.781333846,294.985934179,297.284027701,294.868845202,294.432802816,296.114396637,295.742327923,295.095928054,294.346949027,294.398829018,295.38327436,297.132945534,296.894400537,297.738894859,298.197184775,297.597432063,298.336411066,293.200129345,297.887409312,298.147357938,296.67861781,296.738551719,297.241819292,297.268814605,297.560082332,297.213479089,293.64862205,295.889574146,294.130891737,293.637609353,293.547806886,293.980181256,296.364332932,294.755182134,293.568387078,294.677466179,293.871415682,297.215528351,300.801579258,301.374209404,300.74743112,296.193952823,294.780901249,295.534708719,293.682876928,294.146739678,295.132182941,295.223468572,294.664108323,295.534500635,297.597572249,294.078788671,293.17564007,296.521955009,293.900341247,298.854630367,295.789954793,296.468132812,295.561913561,291.339118011,292.842709224,294.002917873,296.459882242,291.965509875,297.094137766,295.387356881,296.115024958,294.30856142,296.324940571,295.244331236,295.506611766,295.27439217
2006-08-01,295.510717501,294.709212066,294.455351002,293.015165098,295.713213423,297.571347701,296.898226813,297.766952498,295.895163318,294.498440633,297.062078909,293.261649249,292.757012164,293.184947764,294.243093074,295.635986171,294.393709079,295.410142215,295.830834347,294.548074602,295.129289044,294.406797498,294.206173459,294.976511002,298.136412401,297.832240095,295.94220161,296.972004429,297.777708201,295.768040261,293.769948813,298.812853982,298.444998157,297.795638682,296.386706801,296.818157955,297.786241641,296.849730058,298.188210532,293.51086245,295.65630915,294.342150645,293.747079817,294.95463554,293.209430278,294.225752935,295.558628871,294.933168365,294.697458448,294.071762389,295.61776907,300.849608684,300.876157935,300.65848768,294.993771797,295.138495261,296.498732638,294.265103238,295.91603689,296.15409392,296.2679941,295.086231938,296.041820969,296.896765101,294.167171985,292.431198917,296.326119622,295.017036641,298.629624941,296.348803704,296.98314981,296.79726052,294.535550275,292.681003535,293.521539945,296.714201825,294.949343253,298.650289873,296.729487936,296.210644771,295.687674497,295.805698855,297.571219839,295.032085035,296.336911843
